median_n,r2_raw,r2_reg,gain,gamma_n,model,window
2938.5,0.23576204802380274,0.2362885038402997,8.829341608274088e-05,0.13664483492953258,ow,1 month
705.5,0.22487004630860413,0.22905509551325787,0.001152185782492432,0.7038135554931562,ow,5 days
277.75,0.21832013526111876,0.23273545063043172,0.006592441875387378,1.1242100350620874,ow,2 days
2941.5,0.2215792474334397,0.2217930252875126,0.0001046591946253228,0.2062489983462255,afs,1 month
702.0,0.205839718582771,0.20931776522215773,0.003526700557973328,0.7824168389197224,afs,5 days
274.25,0.2033541444395679,0.2107178577878775,0.009656247783167204,1.6082726634527815,afs,2 days
