train_month,val_month,stock,lambda,alpha,is_r2,oos_r2,c,H
8,10,AMZN,163.22532900414703,0.0,0.25574455831888265,0.26749100681632587,0.7,15.0
8,10,AOS,120.32189697117693,0.0,0.17216543296392195,0.1535635740915412,0.7,15.0
8,10,APA,104.26324315197472,0.0,0.12574091575597812,0.15874636834416678,0.7,15.0
9,11,AAL,71.42947190223708,0.0,0.14303093692858648,0.23179175189994428,0.7,15.0
9,11,AAPL,153.71118925010094,0.0,0.23159346618425536,0.20116153484215216,0.7,15.0
9,11,ABBV,101.8739608879266,0.0,0.1560395365636772,0.12722814417725914,0.7,15.0
9,11,ABT,98.74241791816124,0.0,0.14125104590989745,0.12465628205292123,0.7,15.0
9,11,ADBE,109.78118153036864,0.0,0.15403505757143843,0.13043534779305987,0.7,15.0
9,11,ADI,95.09704696833852,0.0,0.11160396764183877,0.14476904702476467,0.7,15.0
9,11,ADM,90.10243609891188,0.0,0.16147484592763217,0.21175925890995317,0.7,15.0
9,11,ADP,94.62049482634855,0.0,0.1533739285137925,0.15561758338782317,0.7,15.0
9,11,ADSK,140.9222413369168,0.0,0.17021715406305715,0.15353364481769605,0.7,15.0
9,11,AEP,60.57880514466166,0.0,0.09584486219062693,0.13193307765761297,0.7,15.0
9,11,AES,70.85846237991649,0.0,0.22078854800210634,0.20367726169106692,0.7,15.0
9,11,AFL,103.334029026003,0.0,0.20255881036972567,-0.012834082684797687,0.7,15.0
9,11,AIG,108.5631754913331,0.0,0.16292018368592254,0.15464028988383705,0.7,15.0
9,11,AMAT,85.83287302229978,0.0,0.11930697870541762,0.20164883160441704,0.7,15.0
9,11,AMD,132.70440234727792,0.0,0.3086646907259817,0.3176092901432953,0.7,15.0
9,11,AMGN,114.02462228927375,0.0,0.16468966513504846,0.1495050314479901,0.7,15.0
9,11,AMZN,134.12672817687294,0.0,0.2579254678465136,0.27598607100173267,0.7,15.0
9,11,AOS,102.44861019420331,0.0,0.1845350876380044,0.17755037551900832,0.7,15.0
9,11,APA,94.33450261674832,0.0,0.10910765103092723,0.17318988958635817,0.7,15.0
10,12,AAL,96.08988996974837,0.0,0.2065615118759615,0.18729155353857796,0.7,15.0
10,12,AAPL,135.19642635206492,0.0,0.2702487140708597,0.2107355010232551,0.7,15.0
10,12,ABBV,112.02647289562422,0.0,0.15545887622599097,0.13088775567228772,0.7,15.0
10,12,ABT,93.63753548810558,0.0,0.13023657012125245,0.1344715248415298,0.7,15.0
10,12,ADBE,112.69925904099422,0.0,0.1404961590412851,0.125558013216304,0.7,15.0
10,12,ADI,97.76691310594816,0.0,0.10787689045524917,0.13580474194938463,0.7,15.0
10,12,ADM,98.80517142441087,0.0,0.1735543838406216,0.1544880887719552,0.7,15.0
10,12,ADP,117.00130886374112,0.0,0.12566118002585336,0.13658517956756044,0.7,15.0
10,12,ADSK,102.76587391529412,0.0,0.1384136502519545,0.1465096968275179,0.7,15.0
10,12,AEP,93.45784526816104,0.0,0.14130959088160933,0.1343936029385021,0.7,15.0
10,12,AES,66.50158869641902,0.0,0.215913302688313,0.20839623574676058,0.7,15.0
10,12,AFL,109.66311406901937,0.0,0.1578094590005108,0.15816938316871587,0.7,15.0
10,12,AIG,101.83391133052399,0.0,0.11937218946459394,0.1822661577933573,0.7,15.0
10,12,AMAT,91.72463122041336,0.0,0.14575317861749004,0.16495866428427974,0.7,15.0
10,12,AMD,124.06419047529462,0.0,0.2758430954260871,0.28368361770173345,0.7,15.0
10,12,AMGN,97.32232833933283,0.0,0.12873182857104837,0.17867457774376294,0.7,15.0
10,12,AMZN,146.21994691328962,0.0,0.27116033789050253,0.2208524363649994,0.7,15.0
10,12,AOS,92.56616475175497,0.0,0.16873423502814033,0.1822723003960628,0.7,15.0
10,12,APA,120.52562282598704,0.0,0.1616909424424825,0.19774520426627218,0.7,15.0
1,3,AAL,117.99875048154775,0.0,0.16357711260415875,0.19661644477076345,0.8,15.0
1,3,AAPL,189.60912237168492,0.0,0.2613578094785197,0.24464893326292747,0.8,15.0
1,3,ABBV,145.78767109911567,0.0,0.13800885383478312,0.17226427559764423,0.8,15.0
1,3,ABT,160.7206928430182,0.0,0.17192704239897783,0.13613698909697414,0.8,15.0
1,3,ADBE,136.1028677810995,0.0,0.14747142240544242,0.13420620883027945,0.8,15.0
1,3,ADI,121.30521332249357,0.0,0.14396446714495748,0.1271234275945965,0.8,15.0
1,3,ADM,131.48308729730033,0.0,0.18610795730450347,0.23931385767713975,0.8,15.0
1,3,ADP,116.29355600743092,0.0,0.16149599814310633,0.13385931065735635,0.8,15.0
1,3,ADSK,105.27157673466716,0.0,0.16683971906579131,0.13312794884443457,0.8,15.0
1,3,AEP,97.09967171061072,0.0,0.15016760524114126,0.11973438619311672,0.8,15.0
1,3,AES,88.94463274753711,0.0,0.1742692543809532,0.17937657311153954,0.8,15.0
1,3,AFL,139.33845509815603,0.0,0.19381062726318943,0.18790529485511842,0.8,15.0
1,3,AIG,118.42928012902554,0.0,0.13358397722598225,0.1544934155825758,0.8,15.0
1,3,AMAT,139.3635917366417,0.0,0.17900951103271712,0.18588051071789402,0.8,15.0
1,3,AMD,163.24243670923096,0.0,0.3051504674008234,0.2414193462293016,0.8,15.0
1,3,AMGN,165.34512743227407,0.0,0.16911280683607144,0.17050346745532852,0.8,15.0
1,3,AMZN,202.05189403413053,0.0,0.3333905753988058,0.28781677021225893,0.8,15.0
1,3,AOS,113.66805526937738,0.0,0.15747212054689397,0.18501552553608092,0.8,15.0
1,3,APA,104.9326822991304,0.0,0.1506251370433237,0.13706506779852146,0.8,15.0
1,3,APC,124.86301999363013,0.0,0.11703262580231821,0.13941747364294488,0.8,15.0
2,4,AAL,164.05778777642544,0.0,0.24155329386105584,0.1703274085115004,0.8,15.0
2,4,AAPL,217.5803445547613,0.0,0.28189199416689426,0.11685286100016212,0.8,15.0
2,4,ABBV,135.92089008830754,0.0,0.15324917799943538,0.17083791283062122,0.8,15.0
2,4,ABT,147.9919015869159,0.0,0.15063241072725775,0.1465362473587517,0.8,15.0
2,4,ADBE,162.31550137977896,0.0,0.16295118786075424,0.19615230086816704,0.8,15.0
2,4,ADI,138.80259313960346,0.0,0.1513080500762909,0.15881401237889248,0.8,15.0
2,4,ADM,159.40732277429294,0.0,0.2776881725519027,0.2524527097383187,0.8,15.0
2,4,ADP,149.1991906125111,0.0,0.18883040132924156,0.20026059754806536,0.8,15.0
2,4,ADSK,163.82924553954058,0.0,0.20416687198512984,0.177892182471306,0.8,15.0
2,4,AEP,107.94219550839527,0.0,0.13777151405699317,0.12412127576540766,0.8,15.0
2,4,AES,97.87195857074408,0.0,0.2141987423413384,0.238008283943823,0.8,15.0
2,4,AFL,146.30700554604726,0.0,0.22691279422499366,0.20871268308751034,0.8,15.0
2,4,AIG,148.86698237451148,0.0,0.1957758761518783,0.1394084898572887,0.8,15.0
2,4,AMAT,139.40870222561128,0.0,0.20902547539925553,0.1707300325994524,0.8,15.0
2,4,AMD,138.86625185040918,0.0,0.24157551375977948,0.28956291724101,0.8,15.0
2,4,AMGN,176.23606399500775,0.0,0.1901453332631201,0.20764435530442482,0.8,15.0
2,4,AMZN,220.80594474198998,0.0,0.32034277235863495,0.2630171062011911,0.8,15.0
2,4,AOS,109.97072207326266,0.0,0.1916259800977338,0.21558759822689555,0.8,15.0
2,4,APA,122.47145704213001,0.0,0.14411210911390715,0.15783420140984494,0.8,15.0
2,4,APC,156.4051695843937,0.0,0.17828470241537342,0.13084526473625635,0.8,15.0
3,5,AAL,176.86675614369622,0.0,0.2211353014180143,0.15850788767403678,0.8,15.0
3,5,AAPL,232.87395073751713,0.0,0.2533953016161108,0.25258617344236556,0.8,15.0
3,5,ABBV,184.38473241990093,0.0,0.18015953727117684,0.12368027803614845,0.8,15.0
3,5,ABT,168.85320834565528,0.0,0.1364536234533995,0.15049473947815695,0.8,15.0
3,5,ADBE,153.64355470439654,0.0,0.1359794569189543,0.12233664797952493,0.8,15.0
3,5,ADI,161.33222909041126,0.0,0.13546199256114744,0.13583632331524564,0.8,15.0
3,5,ADM,154.9919929162888,0.0,0.24494993511332086,0.1931074421988065,0.8,15.0
3,5,ADP,184.26734546201968,0.0,0.1549562583364823,0.14902933893870018,0.8,15.0
3,5,ADSK,185.623612815622,0.0,0.16385127951605227,0.15225059835718868,0.8,15.0
3,5,AEP,136.4899363340372,0.0,0.1306168077507378,0.08996770468757309,0.8,15.0
3,5,AES,88.67145540005872,0.0,0.17937827606512458,0.205468385695317,0.8,15.0
3,5,AFL,137.8079947996203,0.0,0.1879284751021567,0.1839837306024834,0.8,15.0
3,5,AIG,162.54796236311606,0.0,0.16678377361020713,0.16218355630499115,0.8,15.0
3,5,AMAT,170.40864672464306,0.0,0.19227153983507306,0.16572874725437714,0.8,15.0
3,5,AMD,165.24409937140416,0.0,0.24145477642918534,0.2841078378235544,0.8,15.0
3,5,AMGN,213.3919549751147,0.0,0.17961002114787372,0.17525683872100928,0.8,15.0
3,5,AMZN,234.83318274872516,0.0,0.2935367653122164,0.289618706659589,0.8,15.0
3,5,AOS,157.42385398521674,0.0,0.2005345754630654,0.19213524070252952,0.8,15.0
3,5,APA,167.47023945596243,0.0,0.1593009758627738,0.15479378383539655,0.8,15.0
3,5,APC,187.61447671153218,0.0,0.15698744943729825,0.07345467744337886,0.8,15.0
4,6,AAL,139.51981174408806,0.0,0.17576483582511604,0.18094806734980184,0.8,15.0
4,6,AAPL,134.7615247333204,0.0,0.18791802046546802,0.18439534828364823,0.8,15.0
4,6,ABBV,164.65925108172036,0.0,0.17620614408337087,0.16203019591111723,0.8,15.0
4,6,ABT,152.03356328845453,0.0,0.14663989205022854,0.11432669502062953,0.8,15.0
4,6,ADBE,190.0957238689925,0.0,0.20043528620772544,0.10983647411332942,0.8,15.0
4,6,ADI,177.57378668133683,0.0,0.16678498530961883,0.11168962601136445,0.8,15.0
4,6,ADM,172.03436669296585,0.0,0.25382013018390803,0.21026282682427,0.8,15.0
4,6,ADP,181.1583537836622,0.0,0.2067116055521242,0.15298362015652522,0.8,15.0
4,6,ADSK,169.56597089006135,0.0,0.17809646043646088,0.17166069481851753,0.8,15.0
4,6,AEP,180.43705835070637,0.0,0.14803000179302217,0.18787060685443124,0.8,15.0
4,6,AES,100.88474397898018,0.0,0.23822078549331271,0.23115379789440638,0.8,15.0
4,6,AFL,127.48263730935827,0.0,0.21336513188382833,0.2235988858620277,0.8,15.0
4,6,AIG,119.71474133770757,0.0,0.14820377257235284,0.18966974160570615,0.8,15.0
4,6,AMAT,139.7378489780018,0.0,0.17073097988659558,0.15288158134924734,0.8,15.0
4,6,AMD,202.80094720545952,0.0,0.32152013020457426,0.29769666566571995,0.8,15.0
4,6,AMGN,216.3247508401576,0.0,0.215040353454383,0.10304092700193757,0.8,15.0
4,6,AMZN,173.54105202847543,0.0,0.28412131526239615,0.25316856841551405,0.8,15.0
4,6,AOS,141.0002225304895,0.0,0.2265601986171656,0.17584617630671284,0.8,15.0
4,6,APA,163.15025989822306,0.0,0.16831928777700123,0.17577004777865612,0.8,15.0
4,6,APC,127.04266000264539,0.0,0.1382313607597051,0.13399450141902414,0.8,15.0
5,7,AAL,140.30661590984025,0.0,0.1700615132351897,0.22663482467860163,0.8,15.0
5,7,AAPL,251.21079265164587,0.0,0.2539393304393833,0.07502702416920992,0.8,15.0
5,7,ABBV,153.19698557992697,0.0,0.1290323083190822,0.14563078599959067,0.8,15.0
5,7,ABT,155.2556541899272,0.0,0.15165804154697737,0.13478234762595975,0.8,15.0
5,7,ADBE,181.90902270556066,0.0,0.1253637098791084,0.12853734823028184,0.8,15.0
5,7,ADI,182.5676875034892,0.0,0.13769956827437768,0.1066648158991913,0.8,15.0
5,7,ADM,168.22240064750258,0.0,0.19431063572041418,0.22080476079295142,0.8,15.0
5,7,ADP,162.35230818462605,0.0,0.1517960284340445,0.1225068986250264,0.8,15.0
5,7,ADSK,175.2768153729813,0.0,0.15278314272921567,0.1479599499395594,0.8,15.0
5,7,AEP,108.03813383178826,0.0,0.09667232833790107,0.11459439893941581,0.8,15.0
5,7,AES,101.8821552229665,0.0,0.2089864359979039,0.22537502176867052,0.8,15.0
5,7,AFL,188.4760302751761,0.0,0.19832866244762448,0.24035282964264493,0.8,15.0
5,7,AIG,156.19787548988057,0.0,0.16245217997523353,0.20710441349714293,0.8,15.0
5,7,AMAT,189.07766405065715,0.0,0.16736122192731906,0.11224327718240812,0.8,15.0
5,7,AMD,192.85425333989227,0.0,0.29005311929286304,0.3127590162206114,0.8,15.0
5,7,AMGN,222.82799198731257,0.0,0.17557170081065654,0.13788749981848147,0.8,15.0
5,7,AMZN,241.32921660321173,0.0,0.28982873161098743,0.2649018452379083,0.8,15.0
5,7,AOS,165.40940694920167,0.0,0.19258410207831977,0.15172706954858395,0.8,15.0
5,7,APA,161.74403404582264,0.0,0.15498813093175956,0.18708020196768893,0.8,15.0
5,7,APC,120.47537188191852,0.0,0.1065621778936835,0.08831828316839274,0.8,15.0
6,8,AAL,150.7646065511711,0.0,0.1819603077662887,0.1577270995720067,0.8,15.0
6,8,AAPL,196.00015235208792,0.0,0.20435057648017463,0.24457684218352516,0.8,15.0
6,8,ABBV,140.93590215015755,0.0,0.16675504592177726,0.13670282180072468,0.8,15.0
6,8,ABT,126.63795320335157,0.0,0.1191337270417322,0.12386415011002527,0.8,15.0
6,8,ADBE,133.28286959393589,0.0,0.134229749180505,0.11600788854793276,0.8,15.0
6,8,ADI,142.08443893996707,0.0,0.11912353344679882,0.0815330482743265,0.8,15.0
6,8,ADM,163.77352751130866,0.0,0.210799355963885,0.1870772360548415,0.8,15.0
6,8,ADP,160.5476807387728,0.0,0.15554741215392398,0.1236333085857998,0.8,15.0
6,8,ADSK,162.20204390438332,0.0,0.17201572900664708,0.13583622738035162,0.8,15.0
6,8,AEP,175.20566102086724,0.0,0.18803825184445144,0.10510189178844953,0.8,15.0
6,8,AES,109.69437980362594,0.0,0.23265448832527247,0.1871053471317241,0.8,15.0
6,8,AFL,176.89226246912872,0.0,0.24252033149083563,0.15555598649713842,0.8,15.0
6,8,AIG,172.16980687105678,0.0,0.20907892812820905,0.16178841873339367,0.8,15.0
6,8,AMAT,140.02367278012153,0.0,0.152882218482581,0.1235328852749652,0.8,15.0
6,8,AMD,223.4898844416055,0.0,0.30027281250126836,0.30901741167211016,0.8,15.0
6,8,AMGN,148.90971419018828,0.0,0.12962579818828734,0.17698956001783495,0.8,15.0
6,8,AMZN,227.05398902737286,0.0,0.2680585597680383,0.2670949797945288,0.8,15.0
6,8,AOS,142.7276855086265,0.0,0.1758720007059832,0.17164788894266847,0.8,15.0
6,8,APA,179.41281458920324,0.0,0.17722632011065154,0.12247031236002703,0.8,15.0
6,8,APC,142.22314339747572,0.0,0.1355430570078373,0.007740091026676832,0.8,15.0
7,9,AAL,152.8103969069632,0.0,0.2281654172384865,0.06685643022074761,0.8,15.0
7,9,AAPL,149.3318440461625,0.0,0.14061757193632396,0.21879198919570386,0.8,15.0
7,9,ABBV,166.83859137965896,0.0,0.14661228364892853,0.15950383154993908,0.8,15.0
7,9,ABT,146.19738531504547,0.0,0.13530222476801135,0.14753936265315637,0.8,15.0
7,9,ADBE,161.37297262659695,0.0,0.13065524863187428,0.1603307048113205,0.8,15.0
7,9,ADI,142.452127888312,0.0,0.11585274721854688,0.11558481929862308,0.8,15.0
7,9,ADM,149.9866097671961,0.0,0.22411811538521798,0.16965490081246037,0.8,15.0
7,9,ADP,128.43289389504062,0.0,0.1316947912342129,0.15296229093531866,0.8,15.0
7,9,ADSK,161.8510113386367,0.0,0.14898512145467457,0.1657128557381582,0.8,15.0
7,9,AEP,125.5357451403692,0.0,0.11686896638110944,0.05169546992263341,0.8,15.0
7,9,AES,104.0063947888209,0.0,0.22546908950784417,0.2237979808117042,0.8,15.0
7,9,AFL,199.11064566487187,0.0,0.24104096252467322,0.21199188144683656,0.8,15.0
7,9,AIG,156.72868029428784,0.0,0.20710679018872047,0.16983720072674424,0.8,15.0
7,9,AMAT,126.53054630320179,0.0,0.14857679088771003,0.11622146418443491,0.8,15.0
7,9,AMD,194.24248596922058,0.0,0.31277499468708747,0.3269003865812464,0.8,15.0
7,9,AMGN,158.0549502829388,0.0,0.16571981580390704,0.17081906249890932,0.8,15.0
7,9,AMZN,213.99603589161177,0.0,0.26929533192555166,0.25870820107838677,0.8,15.0
7,9,AOS,136.35536915033555,0.0,0.1589452419258901,0.18864925501058794,0.8,15.0
7,9,APA,136.38709863986554,0.0,0.19378922233842144,0.11689752512391804,0.8,15.0
8,10,AAL,126.96336538440517,0.0,0.16348327094101855,0.2068881308433056,0.8,15.0
8,10,AAPL,277.4196102145657,0.0,0.2676751585521506,0.2138802094351917,0.8,15.0
8,10,ABBV,209.58787616350688,0.0,0.15315576822005883,0.16087502406687182,0.8,15.0
8,10,ABT,206.1569801712021,0.0,0.14552388563164753,0.09332378397609542,0.8,15.0
8,10,ADBE,172.575092845511,0.0,0.1223569707743043,0.14816481178336494,0.8,15.0
8,10,ADI,144.6244887584403,0.0,0.0815582984384221,0.11515669015914509,0.8,15.0
8,10,ADM,158.63763610948305,0.0,0.18727363438228184,0.17899059017781405,0.8,15.0
8,10,ADP,175.82571205425432,0.0,0.12457390593992412,0.1285363208040582,0.8,15.0
8,10,ADSK,151.9289223852689,0.0,0.13646027943582617,0.13752413352839565,0.8,15.0
8,10,AEP,130.83641972257632,0.0,0.11876830100894586,0.14505043491985214,0.8,15.0
8,10,AES,114.65028589710937,0.0,0.1874558483401777,0.21375300267063302,0.8,15.0
8,10,AFL,185.0774301077799,0.0,0.1558609559456825,0.16725086845707215,0.8,15.0
8,10,AIG,201.98936050714968,0.0,0.1654003202748242,0.1150482647024752,0.8,15.0
8,10,AMAT,171.92653796686784,0.0,0.12793948611940253,0.12658764266082978,0.8,15.0
8,10,AMD,238.64845781319104,0.0,0.3102701691428873,0.25420193442621064,0.8,15.0
8,10,AMGN,255.82285193348378,0.0,0.21444482242413698,0.056965627687319165,0.8,15.0
8,10,AMZN,249.25275448303583,0.0,0.2692314777015772,0.28101650948434187,0.8,15.0
8,10,AOS,195.19940756301384,0.0,0.18501722497957118,0.14913401143327643,0.8,15.0
8,10,APA,157.58711287662442,0.0,0.12486554696346552,0.16909988778052987,0.8,15.0
9,11,AAL,90.79844880377914,0.0,0.12537190141827748,0.2137044889296159,0.8,15.0
9,11,AAPL,226.6677636365347,0.0,0.2476172958833529,0.21192951023449091,0.8,15.0
9,11,ABBV,152.63797713919948,0.0,0.16089961220617732,0.13414229018813106,0.8,15.0
9,11,ABT,156.01422093002876,0.0,0.14812628563163777,0.13134368569098842,0.8,15.0
9,11,ADBE,167.45817213480592,0.0,0.16054271173575818,0.13955908239674852,0.8,15.0
9,11,ADI,147.3683278603965,0.0,0.11571360302628497,0.1483777440684042,0.8,15.0
9,11,ADM,142.12986654705458,0.0,0.17017555761249314,0.2197587103397325,0.8,15.0
9,11,ADP,137.40588836799816,0.0,0.1536190666759455,0.15782961285619013,0.8,15.0
9,11,ADSK,220.18868699626097,0.0,0.1782246360835965,0.1412448632881267,0.8,15.0
9,11,AEP,76.90888839503889,0.0,0.08616557458987684,0.1205781033983625,0.8,15.0
9,11,AES,104.60314794310122,0.0,0.22380526789464894,0.21294434038653165,0.8,15.0
9,11,AFL,168.8442755697141,0.0,0.21903083935549472,-0.16839056322504176,0.8,15.0
9,11,AIG,168.26663183639826,0.0,0.17064006014402355,0.16487852365040145,0.8,15.0
9,11,AMAT,122.84429411679298,0.0,0.11632621378509134,0.19841069777474885,0.8,15.0
9,11,AMD,205.4629606996416,0.0,0.3278787157246701,0.31999852333526424,0.8,15.0
9,11,AMGN,176.48573089216973,0.0,0.17270411970669142,0.14392862994888278,0.8,15.0
9,11,AMZN,196.79417406151452,0.0,0.2607002646958738,0.2870883562192337,0.8,15.0
9,11,AOS,158.42615855513574,0.0,0.19238373629235228,0.18214294524005004,0.8,15.0
9,11,APA,148.74658627900567,0.0,0.11771210189688786,0.17677707570083312,0.8,15.0
10,12,AAL,142.89323191893567,0.0,0.2094926753375369,0.16036372377105645,0.8,15.0
10,12,AAPL,193.6228198852501,0.0,0.2631739832247503,0.20728974972611236,0.8,15.0
10,12,ABBV,178.06491870866594,0.0,0.16608204851129216,0.13560758967913678,0.8,15.0
10,12,ABT,135.19490428051697,0.0,0.12881835506688377,0.11967647688012972,0.8,15.0
10,12,ADBE,175.78356368845212,0.0,0.14821418933799202,0.12898435686833498,0.8,15.0
10,12,ADI,145.8285380898441,0.0,0.11516455720024033,0.13076729575216217,0.8,15.0
10,12,ADM,153.3166639953635,0.0,0.17920645039309335,0.1540431175208189,0.8,15.0
10,12,ADP,174.17160477557263,0.0,0.1285479181208652,0.13911371126524252,0.8,15.0
10,12,ADSK,150.91830224421514,0.0,0.13753030126827714,0.15496509587255547,0.8,15.0
10,12,AEP,142.51912114544672,0.0,0.14603205682184695,0.139667187289082,0.8,15.0
10,12,AES,97.67234160968134,0.0,0.22041598050380273,0.21740118963799226,0.8,15.0
10,12,AFL,175.4658757585231,0.0,0.16775489022281442,0.1625678317989796,0.8,15.0
10,12,AIG,159.15911334169286,0.0,0.12403969585944952,0.1882924982285541,0.8,15.0
10,12,AMAT,131.44338143081828,0.0,0.1398544235064092,0.16141858186770197,0.8,15.0
10,12,AMD,181.86099155193168,0.0,0.2816923691181391,0.2938903301286335,0.8,15.0
10,12,AMGN,145.5368096359887,0.0,0.13400866656016674,0.1791570245694586,0.8,15.0
10,12,AMZN,223.74143697970413,0.0,0.28471975183277287,0.21061615008971835,0.8,15.0
10,12,AOS,140.509890302797,0.0,0.17576065987558376,0.1817175648681616,0.8,15.0
10,12,APA,186.99746230473167,0.0,0.17339003156054744,0.19037409244293102,0.8,15.0
1,3,AAL,159.97058203804528,0.0,0.1570945256906403,0.18815449045091104,0.9,15.0
1,3,AAPL,275.17254973885207,0.0,0.2630414822068857,0.24349925783318593,0.9,15.0
1,3,ABBV,216.06672828504853,0.0,0.14063662927973053,0.17248399137401926,0.9,15.0
1,3,ABT,244.73806263771024,0.0,0.17246981007121265,0.13821775150729265,0.9,15.0
1,3,ADBE,202.44736983923855,0.0,0.14542321334654862,0.13065923477093289,0.9,15.0
1,3,ADI,181.5939046473256,0.0,0.14485570280781046,0.12319500189261501,0.9,15.0
1,3,ADM,195.18532097083647,0.0,0.1856002564460274,0.2369636209686049,0.9,15.0
1,3,ADP,159.8348010674448,0.0,0.15150777975326435,0.1268044366752863,0.9,15.0
1,3,ADSK,148.28069688248576,0.0,0.15888701703230979,0.13285415180096694,0.9,15.0
1,3,AEP,141.8821930940261,0.0,0.14748496835458935,0.1185656340286827,0.9,15.0
1,3,AES,127.91599427156243,0.0,0.17157547073107893,0.1761294946841232,0.9,15.0
1,3,AFL,211.1136638615076,0.0,0.19633328444775622,0.1879122583806171,0.9,15.0
1,3,AIG,180.31994492211487,0.0,0.13474357060730946,0.15486354552539872,0.9,15.0
1,3,AMAT,201.09727989398107,0.0,0.17248599705564538,0.17521349885545534,0.9,15.0
1,3,AMD,225.68353735140647,0.0,0.2974287919311096,0.230853274455461,0.9,15.0
1,3,AMGN,233.50299374027603,0.0,0.17730345185219498,0.17254005256225713,0.9,15.0
1,3,AMZN,304.5490186447405,0.0,0.3400439848023731,0.2855279657348875,0.9,15.0
1,3,AOS,170.73564840564447,0.0,0.1625018273656863,0.18290942736080817,0.9,15.0
1,3,APA,158.50011631772006,0.0,0.15130470844565425,0.13491262938809678,0.9,15.0
1,3,APC,193.10732511910174,0.0,0.11875053985525763,0.14259044994595993,0.9,15.0
2,4,AAL,220.14391798548016,0.0,0.2342150328571856,0.15876502047499108,0.9,15.0
2,4,AAPL,318.58754216917754,0.0,0.2788290450281983,0.051799081596268115,0.9,15.0
2,4,ABBV,204.9076647351988,0.0,0.15484652483442374,0.1734369661490408,0.9,15.0
2,4,ABT,222.40694945235248,0.0,0.14908082974341152,0.14538498032600744,0.9,15.0
2,4,ADBE,238.94247444199374,0.0,0.16051391333226994,0.18900723690780885,0.9,15.0
2,4,ADI,202.6546435088279,0.0,0.15046968670222916,0.15515589419841114,0.9,15.0
2,4,ADM,235.5011275168375,0.0,0.2837967752244388,0.2567771318514187,0.9,15.0
2,4,ADP,221.8843085784179,0.0,0.18820781769269668,0.1931324493976072,0.9,15.0
2,4,ADSK,241.02069628299301,0.0,0.2050723839470293,0.174204939062364,0.9,15.0
2,4,AEP,163.0312850397287,0.0,0.1399307558934385,0.12575827658704797,0.9,15.0
2,4,AES,140.45243451232741,0.0,0.2150130289912835,0.23593093022516332,0.9,15.0
2,4,AFL,219.6864293234846,0.0,0.22868328024847895,0.20920380657466797,0.9,15.0
2,4,AIG,224.88574985241766,0.0,0.2048232623585915,0.09429726104200709,0.9,15.0
2,4,AMAT,202.1115978531223,0.0,0.20185280805351524,0.15867760980531176,0.9,15.0
2,4,AMD,198.66024142196122,0.0,0.23623515773867143,0.2892861007423786,0.9,15.0
2,4,AMGN,251.63899176056592,0.0,0.18922904103873028,0.20964757476507634,0.9,15.0
2,4,AMZN,325.6490937045384,0.0,0.31280650791399434,0.27037519093754636,0.9,15.0
2,4,AOS,165.14056270622595,0.0,0.19139455741378575,0.21821393387861543,0.9,15.0
2,4,APA,185.80645949627555,0.0,0.14500356410931992,0.16019781191629934,0.9,15.0
2,4,APC,225.04291463015676,0.0,0.17365275702443372,0.09751666810306481,0.9,15.0
3,5,AAL,247.64752503025642,0.0,0.21514566520148093,0.15098655514314097,0.9,15.0
3,5,AAPL,326.22227845503664,0.0,0.2496118571531285,0.25923723109832186,0.9,15.0
3,5,ABBV,269.30254602838437,0.0,0.17949919594865238,0.12136168248501256,0.9,15.0
3,5,ABT,251.5809348899577,0.0,0.13832011536364142,0.15337324601893265,0.9,15.0
3,5,ADBE,217.44241371921618,0.0,0.13128391601347678,0.12330849687522749,0.9,15.0
3,5,ADI,219.3595895239067,0.0,0.12695815987361803,0.13334602080159796,0.9,15.0
3,5,ADM,227.703753286102,0.0,0.2418976820898575,0.19392823866787845,0.9,15.0
3,5,ADP,258.679939564422,0.0,0.14849851997011598,0.14258771610181697,0.9,15.0
3,5,ADSK,265.00427060837706,0.0,0.16485878468011972,0.14918273225607082,0.9,15.0
3,5,AEP,200.5221558330282,0.0,0.12965768785162413,0.06677355545721497,0.9,15.0
3,5,AES,126.39417131612727,0.0,0.17615503830996837,0.20177937749787878,0.9,15.0
3,5,AFL,199.6557593178725,0.0,0.188533219865064,0.18251985082288646,0.9,15.0
3,5,AIG,252.0097818351414,0.0,0.16850363031229965,0.16305706437392598,0.9,15.0
3,5,AMAT,244.13650067151153,0.0,0.1808428748979395,0.1589476017457152,0.9,15.0
3,5,AMD,223.29817330761827,0.0,0.23087962156082398,0.27694517789752804,0.9,15.0
3,5,AMGN,300.06223809111646,0.0,0.18146999217969317,0.1775505524727442,0.9,15.0
3,5,AMZN,339.95176675141823,0.0,0.28865853840406375,0.2899821746097565,0.9,15.0
3,5,AOS,237.27222986759492,0.0,0.19854990422200858,0.1940405870300651,0.9,15.0
3,5,APA,260.8357691654703,0.0,0.15948645888814683,0.1557287150962957,0.9,15.0
3,5,APC,284.7550303455103,0.0,0.15907559295373563,0.06264970912052381,0.9,15.0
4,6,AAL,190.33272291196155,0.0,0.1627583518401048,0.17587392423131776,0.9,15.0
4,6,AAPL,173.80250780112112,0.0,0.1698084894124342,0.17537084154680493,0.9,15.0
4,6,ABBV,239.59643744984132,0.0,0.17715076454997947,0.15652426608863967,0.9,15.0
4,6,ABT,225.26423200743585,0.0,0.14540837762629788,0.10795432250753512,0.9,15.0
4,6,ADBE,289.87263687063137,0.0,0.1950313422563772,0.09784624599426239,0.9,15.0
