stock,date,pnl_unpert,pnl_pert,pnl_mid_raw,pnl_mid,pnl_sim,impact_cost,turnover,day_volume,day_participation,mean_bin_participation,max_bin_participation,abs_position_mean,abs_position_max,max_impact_dislocation,flow_flag_count,n_bins
AAL,2019-01-02,56.05458717183344,55.96518681500427,11.729466759534766,56.05458717183344,55.96518681500427,0.08940035682916658,2790.5411887021028,691422.0,0.004035945036030243,0.04264373687635634,3.9121179910286292,23.253261622714362,83.67731880021826,5.6823637622615414e-05,46,2339
AAL,2019-01-03,55.23796271198826,55.170774909236954,59.97528421347218,55.23796271198826,55.170774909236954,0.06718780275130598,4778.271052848053,2177618.0,0.002194265042283841,0.0274337089206268,4.34375166820602,25.12592254460271,73.48088032812825,9.651273971827794e-05,74,2338
AAL,2019-01-04,-87.76151668016921,-87.8312568188679,-46.32077166604055,-87.76151668016921,-87.8312568188679,0.06974013869869111,4706.416990503125,1371426.0,0.0034317688234750724,0.049955980500227704,7.0896133409743385,35.29621864953827,114.95549924569822,5.1172149717407245e-05,51,2324
AAL,2019-01-07,39.41933945377349,39.29178311076694,40.63058026782366,39.41933945377349,39.29178311076694,0.12755634300654606,4243.94040979336,1105414.0,0.0038392316451513735,0.03892704644525734,4.987516310849531,23.78681900726748,72.74215410454002,6.63910249368814e-05,32,2335
AAL,2019-01-08,-5.412469813482712,-5.723657158091537,4.284816445722729,-5.412469813482712,-5.723657158091537,0.31118734460882536,4167.496422100372,960168.0,0.004340382539410157,0.09108789498375096,6.008037633363735,25.104152630818135,84.05623140896836,0.0001614409563751272,51,2333
AAL,2019-01-09,3.1624577689852966,3.162303084490972,3.3127478781756237,3.1624577689852966,3.162303084490972,0.0001546844943245418,34.11976287209196,66341.0,0.0005143088417734427,0.0024979833480362522,0.015217819293906669,5.444400014683787,7.9792068681282595,9.979598390380887e-07,0,58
AAL,2019-01-10,-28.187565994891248,-28.243766528340196,-18.014576325721855,-28.187565994891248,-28.243766528340196,0.05620053344894771,3135.1456723766837,2452880.0,0.001278148817869885,0.01182970985756329,2.609661819540578,17.08162160595346,47.86463641387992,9.533471153786084e-05,53,2339
AAL,2019-01-11,17.604037391203736,17.292557614420637,12.084843754487903,17.604037391203736,17.292557614420637,0.31147977678309857,3180.100120171546,958359.0,0.003318276470687442,0.020278367202603165,2.4760356526537106,13.139763976458477,45.04007988083191,0.00015189723751447403,102,2330
AAL,2019-01-14,-22.078974870654626,-22.110203446743743,22.99233042785439,-22.078974870654626,-22.110203446743743,0.031228576089116444,3117.3785042816507,811258.0,0.003842647473777332,0.0396801600788957,4.583999013244518,34.341463678247514,81.70258432393275,0.00014118528348987074,48,2338
AAL,2019-01-15,-3.0853821288108407,-3.1839086449482403,-5.053069745184397,-3.0853821288108407,-3.1839086449482403,0.0985265161373996,3202.5226492338516,986639.0,0.0032458909988697503,0.03896326349463277,4.742709794380267,39.32354876378664,112.50349945170153,5.64991747810991e-05,30,2339
AAL,2019-01-16,-48.715249519873254,-48.78798680442685,-1.1563013173282775,-48.715249519873254,-48.78798680442685,0.07273728455359674,3020.74112338984,1276241.0,0.0023669049367555503,0.011500443786332505,2.09383894860798,12.514989978045621,44.09895677188396,7.597056259550303e-05,55,2334
AAL,2019-01-17,-5.811990304397414,-5.832080086402282,10.203818245302665,-5.811990304397414,-5.832080086402282,0.02008978200486844,3054.2909693924307,780639.0,0.003912552369779668,0.034950025699516225,2.830652934374711,23.11172995733272,52.34837031348288,5.6499326807853134e-05,49,2335
AAL,2019-01-18,1.1760951278499885,1.1456352750745786,2.897828665489154,1.1760951278499885,1.1456352750745786,0.030459852775409857,3119.1082597501704,884485.0,0.003526468238297055,0.03758952288287949,4.930112964753427,22.5940202167177,59.08643557925694,6.038349692248299e-05,39,2338
AAL,2019-01-22,-29.230125744580324,-29.304004702730158,16.41188175268007,-29.230125744580324,-29.304004702730158,0.0738789581498338,3259.66318664229,1238094.0,0.002632807514326287,0.02171745033726115,2.3365680694122406,16.788991744230877,49.213602806571615,4.424140327584196e-05,40,2337
AAL,2019-01-23,-29.6634267267047,-29.697809766761424,-5.310386508609065,-29.6634267267047,-29.697809766761424,0.03438304005672421,3497.358128027761,1667535.0,0.002097322171965063,0.012589059907356152,5.065755299728671,13.295478919491407,48.522838923277725,7.867268713350646e-05,42,2340
AAL,2019-01-24,29.774345497132995,29.71913223348494,12.767309311868662,29.774345497132995,29.71913223348494,0.0552132636480529,3368.1211589460927,1569618.0,0.0021458222057507575,0.02610926782612889,4.898003274522693,9.706341547410007,40.430510602854156,6.456655931694026e-05,61,2336
AAL,2019-01-25,17.936030147437798,17.846189453328837,12.179764823230256,17.936030147437798,17.846189453328837,0.08984069410896112,3369.5128273185123,1665908.0,0.002022628396837348,0.020211033101469524,4.19175196846208,20.24880461322002,75.95026542991246,4.223804600485444e-05,35,2333
AAL,2019-01-28,20.91020428830454,20.81517949601468,2.8309843640487524,20.91020428830454,20.81517949601468,0.0950247922898626,3406.2591244947703,1832148.0,0.0018591615549042818,0.01582798276795937,3.2182846076243377,17.975631874191343,59.74377609070415,5.9929413949541543e-05,32,2340
AAL,2019-01-29,39.4743833111445,39.316565256848236,19.591278630810507,39.4743833111445,39.316565256848236,0.15781805429626417,3365.1774440699182,1091381.0,0.0030834121576882117,0.022038543475706576,3.566528115575011,23.327701106519008,73.35930012285147,0.00014900541030213495,71,2338
