stock,date,net_pnl,gross_pnl,mid_raw_pnl,impact_cost,turnover,gross_notional,day_participation,flow_flag_count,max_delta_g,predicted_alpha,realised_alpha
AAL,2019-03-22,519.8555304034164,547.5296843359398,519.8555304034164,27.67415393252338,110931.46084889355,3425880.3877533632,0.09754814763747491,69.0,0.0004058302394812953,241.3473407041197,15234.104758361065
AAL,2019-03-25,-399.04284128380584,-346.58306365287825,-399.04284128380584,52.45977763092759,102442.30113762544,3114621.3765992727,0.14921621173197827,100.0,0.00039525102188579884,215.6022137759409,-11281.608397885102
AAL,2019-03-26,23.00041309484149,68.03314824965459,23.00041309484149,45.032735154813096,103700.6191864076,3139489.8130523004,0.16587083135884922,113.0,0.0003201950083326962,221.00807706926753,295.09672637408767
AAL,2019-03-27,-130.1853765133219,-89.47486015209108,-130.1853765133219,40.710516361230816,103885.7617397905,3210494.85272117,0.10820283859401449,102.0,0.0005843981642742603,237.84303673110406,-3471.457919404291
AAL,2019-03-28,475.2429171026692,531.9942132771887,475.2429171026692,56.751296174519496,105335.26573274231,3249726.328547316,0.11152477946846251,101.0,0.00039351410208030723,231.91269150561436,13332.939563458543
AAL,2019-03-29,199.4940886308036,241.5642292885268,199.4940886308036,42.070140657723215,102883.01529242631,3232348.0634919964,0.10375162388761341,108.0,0.0006853841950155995,221.19591982325298,8758.483643692081
AAL,2019-04-01,38.96082956655286,73.52486877430957,38.96082956655286,34.56403920775671,93423.32218228938,3026876.9684153693,0.08330597779147084,69.0,0.0003346538564372813,202.66802598127185,-1024.0800688090567
AAL,2019-04-02,-120.27518515928176,-78.92218749878853,-120.27518515928176,41.35299766049323,91566.18736439252,3027587.212654581,0.07656189368715803,64.0,0.00026326005236801376,198.62219218333735,-6078.031856004525
AAL,2019-04-03,-119.26750593110387,-85.38517632276529,-119.26750593110387,33.88232960833858,89003.12537703828,2999768.716193308,0.06633761783050683,64.0,0.00041184220237550084,191.08780504939435,-5861.956295705543
AAL,2019-04-04,23.08754716973307,63.35975103423984,23.08754716973307,40.27220386450677,89173.91458573368,3023137.629850255,0.11044111913262716,136.0,0.00046660603937819217,194.26824436559497,2225.666220453246
AAL,2019-04-05,-16.42791309321681,15.497747607587812,-16.42791309321681,31.92566070080462,85546.2442148771,2922972.5838982956,0.11657628718528075,110.0,0.0004385957962640915,181.2680679613289,-271.4662332785397
AAL,2019-04-08,-128.24914828931594,-88.22459160942893,-128.24914828931594,40.02455667988701,88295.2667479698,2970232.8191488693,0.08953524029075649,117.0,0.0006252613880311515,187.08273578231535,-4145.192015851274
AAL,2019-04-09,524.0589750194482,559.7099678339617,524.0589750194482,35.65099281451353,89541.06751993473,2970125.660418957,0.07988853524853097,111.0,0.0007483255352744474,190.37210378265956,14934.315150562923
AAL,2019-04-10,342.43284692668385,379.79803436493467,342.43284692668385,37.365187438250814,83390.9266078276,2814249.885036764,0.08373760027295764,104.0,0.0003506447696068043,172.96938300309878,9063.64220948286
AAL,2019-04-11,-363.6981052824357,-326.20223040936474,-363.6981052824357,37.49587487307093,84400.18577179359,2933528.808227537,0.079075331990861,95.0,0.0006693314057478655,179.14646166972676,-8339.988878213588
AAL,2019-04-12,150.21983920704434,182.7205402702308,150.21983920704434,32.500701063186455,82027.52947164304,2852644.691250745,0.11973668153381285,129.0,0.0006319483345376247,177.046861446538,5493.374991405347
AAL,2019-04-15,430.5672661415333,483.97950055348855,430.5672661415333,53.41223441195524,89395.28951108009,3055240.341869651,0.09692227325181613,142.0,0.0006099544213490554,194.3766646173511,10110.720970152412
AAL,2019-04-16,-172.95007842296263,-131.44353443602358,-172.95007842296263,41.50654398693905,80509.13696127327,2723145.696613137,0.13629907388310636,143.0,0.00044643610485550376,167.39712890939222,-3965.9859013167775
AAL,2019-04-17,28.69334818015369,70.27468211887721,28.69334818015369,41.58133393872352,81688.08694635841,2812996.3390155723,0.14086241571398245,164.0,0.0004110318273977181,174.7032577998363,307.73791641536127
AAL,2019-04-18,23.860236236233604,63.39698435110998,23.860236236233604,39.536748114876374,83662.66302327046,2864956.322790786,0.18782364765726411,155.0,0.0004568994726783127,181.70198456724722,-104.7663065755296
AAL,2019-04-22,60.89228010434887,91.4524573047855,60.89228010434887,30.560177200436627,82605.57266111023,2786787.3867322057,0.15154844666186654,138.0,0.000374348381040441,175.73612137502676,2994.713415558889
AAL,2019-04-23,-80.05632929129492,-38.84382524049079,-80.05632929129492,41.21250405080413,83057.60523091377,2812133.4174737823,0.16022594560516412,155.0,0.0004623200501675459,180.21415706938478,-2715.775343409728
AAL,2019-04-24,170.85251916755854,220.36864577680487,170.85251916755854,49.51612660924633,76739.73726962638,2626266.669186333,0.17807770393987565,184.0,0.0004834917285801344,158.92929137941354,2411.1436977427384
AAL,2019-04-25,826.7783123174626,865.4360258508405,826.7783123174626,38.65771353337789,83072.96885136727,2811091.512558816,0.10122369289554638,121.0,0.00043971716331058235,174.32002652998835,22704.990109194656
AAL,2019-04-26,-522.6163100205406,-479.6494763019212,-522.6163100205406,42.9668337186194,80215.24422696955,2670617.4905125927,0.07474586504409778,148.0,0.0005925863114415511,175.52185960294284,-18430.285154729438
AAL,2019-04-29,-216.05860089044205,-181.47438540847287,-216.05860089044205,34.58421548196918,72750.39430946451,2452849.832353984,0.08937460756401706,140.0,0.0004387432493914091,154.82169608050384,-7001.316303543792
AAL,2019-04-30,-136.04103211734866,-109.73751767010883,-136.04103211734866,26.303514447239834,73226.24562577068,2482730.4612917793,0.09710815008410462,139.0,0.000482132864214631,156.79515888518551,-2491.846632952575
AAL,2019-05-01,-270.4579098420906,-246.46738845651402,-270.4579098420906,23.990521385576585,74321.6255137574,2549195.065070681,0.10731775803458786,103.0,0.0003008375632895192,162.6231958802788,-6656.336699078336
AAL,2019-05-02,-575.4165688631538,-545.5304416697859,-575.4165688631538,29.886127193367884,72971.71974140813,2498465.9096263167,0.09517574522327119,101.0,0.0003605729894243775,155.89444592240426,-17188.77477367884
AAL,2019-05-03,-6.670859977318273,19.183618087891883,-6.670859977318273,25.854478065210156,67921.00613488138,2355145.415648323,0.09822328131309707,101.0,0.00047265367971243213,142.06879842422867,2738.9232272177387
AAL,2019-05-06,-169.93211034436737,-149.1279342114301,-169.93211034436737,20.804176132937272,66626.21223508478,2301666.7489336394,0.09535698606573148,110.0,0.0004156214414811187,136.81828084665824,-3707.316114286461
AAL,2019-05-07,-34.97524527889546,-10.125495441734131,-34.97524527889546,24.849749837161326,73385.28309637638,2476922.4616512274,0.07672897852242669,49.0,0.00036509599166441135,162.2614001356468,-2886.7726466181175
AAL,2019-05-08,213.66053534820526,235.64630292406798,213.66053534820526,21.985767575862724,66487.05582309474,2268549.246813041,0.10560373548356031,97.0,0.00042073201827898515,139.87682015417863,6820.978061537162
AAL,2019-05-09,721.6338036388346,726.0511358278525,721.6338036388346,4.417332189017884,67724.72303318477,2272113.852519969,0.10225887422399166,54.0,0.00040530344266418794,142.79939279996927,23741.69370211751
AAL,2019-05-10,-728.0806197482179,-711.5629102455678,-728.0806197482179,16.517709502650177,67400.61293046245,2259517.704029982,0.09958940125809888,66.0,0.00031832506639799057,143.91358647137423,-19049.317886626166
AAL,2019-05-13,-101.29468088808773,-87.26152779848104,-101.29468088808773,14.033153089606685,71993.77503737682,2328889.1559299873,0.06831105761053526,33.0,0.0004321853783577096,158.47799461348325,-1658.9923487600827
AAL,2019-05-14,61.025893399021356,94.61546456273379,61.025893399021356,33.589571163712435,68329.62669612706,2214549.2939462475,0.08392261672974763,67.0,0.0006808373571524909,143.47070232854924,3689.6977268509845
AAL,2019-05-15,22.122712453473042,45.86542910961551,22.122712453473042,23.74271665614247,65591.00951558085,2107934.711734485,0.106817049939876,98.0,0.0004057391953877186,134.51150840450921,-976.30450201895
AAL,2019-05-16,199.2709535798828,227.63279240898703,199.2709535798828,28.361838829104215,69465.36559012483,2258698.9740757598,0.09653867028479185,84.0,0.0005474242185387894,149.35197343866383,5240.5227678986
AAL,2019-05-17,-464.15307759804284,-446.46999421462385,-464.15307759804284,17.68308338341899,70761.3409030046,2265671.6184361754,0.10511581817952925,77.0,0.0006165280956019091,147.99454689155453,-14850.828449610482
AAL,2019-05-20,469.5896088986576,490.13021166347494,469.5896088986576,20.540602764817322,75438.12565373433,2328390.810293667,0.07217964764064505,70.0,0.0005280695660149579,159.4553413346041,14240.98048870877
AAL,2019-05-21,-89.09104476353642,-62.90217450023222,-89.09104476353642,26.188870263304196,71990.83777138853,2263852.3753809943,0.10283186103846048,97.0,0.00039889774461889654,151.34406694459,-1832.2370559953933
AAL,2019-05-22,-376.4822412986695,-342.771767847172,-376.4822412986695,33.710473451497535,84769.20051120881,2558992.2600363204,0.062244616609496935,80.0,0.0006265485391272752,185.89791370815425,-8214.021781589554
AAL,2019-05-23,120.91773696209694,150.86900305978196,120.91773696209694,29.95126609768502,88493.8006797158,2620645.2130830185,0.08879009322079359,64.0,0.0005972571068685896,193.37567073952036,5436.6026870362675
AAL,2019-05-24,215.0116639694655,266.50910486952836,215.0116639694655,51.497440900062855,93057.12892465321,2726677.5703349854,0.1045268614292891,99.0,0.0003742396280041549,195.98155833737655,5084.744289355611
AAL,2019-05-28,132.70294296260292,173.3667865678414,132.70294296260292,40.66384360523847,106702.18946765656,3070232.288395835,0.09459774571872559,110.0,0.0005381033333986362,222.07494435648735,5183.641193104973
AAL,2019-05-29,99.23065673618693,142.03279736423534,99.23065673618693,42.802140628048406,106712.34075787837,3010077.062686677,0.12469046077305965,101.0,0.0006350794047054031,223.2618266665144,2455.9698848990843
AAL,2019-05-30,247.84419955596127,296.6628458379462,247.84419955596127,48.81864628198491,104760.3721067835,2955969.3398404354,0.14550071889930888,88.0,0.000603045725892907,221.65285964193828,4842.393061390172
AAL,2019-05-31,-13.236197094526261,56.96071748955812,-13.236197094526261,70.19691458408438,110396.45292012778,3046624.56474002,0.11406960837955792,110.0,0.0006189490679384861,228.79504026039135,652.7246091570773
AAL,2019-06-03,71.84129899237368,122.54934934611413,71.84129899237368,50.70805035374045,114212.74133118032,3114715.208710936,0.1382766038734684,75.0,0.0006881446492428434,242.4190362266687,4821.3285559792575
AAL,2019-06-04,1714.0450306814853,1752.3083676844262,1714.0450306814853,38.26333700294094,103738.95503816806,2963093.5118466,0.08062372885639525,85.0,0.0004335376948720261,221.17439784582368,50026.04877021216
AAL,2019-06-05,67.28251813915354,109.51271566955955,67.28251813915354,42.230197530406016,104136.97701216725,3138958.2011124366,0.08521387307409523,82.0,0.0005173862784126244,227.2510158541896,451.9039273274848
AAL,2019-06-06,-391.90089368609586,-339.12734120112555,-391.90089368609586,52.77355248497031,93958.86973214026,2839720.54284189,0.12506454922065355,119.0,0.0004774845184919909,194.9249528533311,-13838.413935722157
AAL,2019-06-07,-250.62409115119834,-199.26389531046,-250.62409115119834,51.360195840738356,92993.895275323,2869771.564013829,0.12498860281165265,126.0,0.0006665259558706151,202.46607730500614,-5619.518892287475
AAL,2019-06-10,504.2949113073844,555.7203199872647,504.2949113073844,51.42540867988032,96579.22549339785,3016054.3450091747,0.11091562454380773,109.0,0.0004407146267678796,210.9844358355642,14666.217064367795
AAL,2019-06-11,-109.7112399876434,-81.6997263293403,-109.7112399876434,28.0115136583031,102582.80662128236,3156331.823347997,0.15602588489760394,81.0,0.0003800335725005137,223.22003032794467,-2844.2583683676985
AAL,2019-06-12,-275.8539508541319,-247.81229745915184,-275.8539508541319,28.041653394980045,93798.30254708577,2898797.9180993023,0.1059306452818628,86.0,0.0005603085881963872,195.4984539516282,-6604.427188038677
AAL,2019-06-13,-428.58255131927524,-395.58354504192044,-428.58255131927524,32.999006277354795,86120.38717546896,2828759.7783253556,0.05357584641958493,53.0,0.0004679225656399272,180.21487981714012,-11245.66954405216
AAL,2019-06-14,327.53466170099773,353.93390825931306,327.53466170099773,26.399246558315326,85322.73098585012,2786418.4556227606,0.08391249755199136,98.0,0.00046646973126971206,182.0252417784854,9339.307514191836
AAL,2019-06-17,347.70300039030315,399.7789500963393,347.70300039030315,52.07594970603617,85885.31084696278,2808572.8783671083,0.15153949319448856,103.0,0.0007132729101947002,180.13740280547364,8219.727615606645
AAL,2019-06-18,-751.3866020070272,-749.1532954824125,-751.3866020070272,2.2333065246147044,90456.68844228832,2964932.3047123994,0.13419081790604862,93.0,0.0007665251629340279,200.12093120242943,-24213.890568559975
AAL,2019-06-19,-393.66578685062166,-381.57233125598066,-393.66578685062166,12.093455594641,86417.03831730984,2846783.6097759074,0.12156073225522417,91.0,0.0008144814861864953,190.0287490987552,-11306.914490640418
AAL,2019-06-20,422.2348246822328,451.5430442687113,422.2348246822328,29.308219586478515,90903.41877626863,2946442.3299662424,0.08456674779708524,92.0,0.0005549314691080873,201.32098203185393,13381.064046866037
AAL,2019-06-21,-347.00477218386266,-303.1374475715854,-347.00477218386266,43.86732461227723,93144.62770691751,2986557.819973652,0.10803460520372629,115.0,0.00044743590889878733,199.28709573960862,-10310.45552572939
AAL,2019-06-24,-43.62888197821054,-11.881370163101394,-43.62888197821054,31.74751181510915,89396.74548099498,2837464.8952825908,0.16076209307815764,109.0,0.0006250672385868508,189.60541450736667,-1065.9300377700683
AAL,2019-06-25,-539.7946317983373,-521.1277889931414,-539.7946317983373,18.66684280519587,82844.82451496307,2623367.0962280566,0.1349554375125647,70.0,0.00035465020943312294,169.77783974003745,-14655.55862012928
AAL,2019-06-26,-42.920132389639626,-14.891949744449562,-42.920132389639626,28.028182645190064,85715.75352124678,2690492.784778164,0.1514822090092318,83.0,0.0002842903891026532,177.76660390405743,-637.7743307778996
AAL,2019-06-27,21.278333373617528,46.755854181225885,21.278333373617528,25.477520807608357,79733.90926001457,2563400.9319844805,0.11326499023382693,122.0,0.00029830408921602313,164.8946916415686,2019.036260124225
AAL,2019-06-28,-200.0892311098013,-170.06205604942238,-200.0892311098013,30.02717506037891,79182.6085485976,2572372.2823464246,0.15198139075972375,108.0,0.00039711773735092397,174.2159490892096,-7459.954565596501
AAL,2019-07-01,83.74466736978766,114.95916376979214,83.74466736978766,31.214496400004478,79020.2021217215,2593758.069114636,0.10501693413230544,109.0,0.00040428612907741825,164.9627169290858,3691.6574931174255
AAL,2019-07-02,652.5071774732396,696.9384159970199,652.5071774732396,44.43123852378028,79817.48837320738,2587017.9375363,0.11919106467940056,112.0,0.0004875261891742677,165.2195326335069,18197.613033272894
AAL,2019-07-03,46.28580317540494,64.42654452654084,46.28580317540494,18.140741351135894,38962.11114027053,1272683.8873074884,0.09488720855368296,62.0,0.00047390164040799756,84.30571455033271,1421.5118882887455
AAL,2019-07-05,15.105997958434997,48.6887764600368,15.105997958434997,33.5827785016018,72317.66370847452,2344453.5036400026,0.16698955059719284,121.0,0.0005004545946433354,151.5124713182071,2106.81579768649
AAL,2019-07-08,235.96050558607465,267.09725678108833,235.96050558607465,31.136751195013687,73430.64094542267,2395322.3835835587,0.09544925745132386,106.0,0.00047286159553280133,152.8856738969863,6312.4059168947915
AAL,2019-07-09,-351.55394281673125,-313.8372258845667,-351.55394281673125,37.71671693216456,73722.6097080448,2373206.969326913,0.09850998855930206,137.0,0.0005339251480759102,151.21952046176307,-10022.315390767064
AAL,2019-07-10,72.1938169830849,96.94978132880796,72.1938169830849,24.755964345723058,77675.05394137197,2562266.13736682,0.06727291256335122,97.0,0.0005596908825735939,169.95681832981273,-472.22744334789513
AAL,2019-07-11,32.596539219922064,66.40624182104376,32.596539219922064,33.8097026011217,69995.38162646891,2316987.4470210914,0.08983302996831112,136.0,0.00036431131773595905,143.4136070188086,442.3695995362149
AAL,2019-07-12,-712.215564118751,-633.9082445201161,-712.215564118751,78.30731959863488,69644.49338564821,2331744.0701808115,0.08991398222705844,142.0,0.0009784518855085293,149.42752971080287,-20197.427767884667
AAL,2019-07-15,-165.7009046015888,-125.16082004389952,-165.7009046015888,40.54008455768928,65641.43487528761,2209070.5059687635,0.14658715509066053,169.0,0.0006644356326136053,139.2265418452954,-2977.2856648644574
AAL,2019-07-16,-7.267299607020641,10.82246705925774,-7.267299607020641,18.08976666627838,63520.17852902943,2181278.6901169987,0.06487628756806468,126.0,0.00040171256573229806,130.64745323740559,104.62019974440108
AAL,2019-07-17,19.824920692262253,52.00468239112965,19.824920692262253,32.179761698867395,64829.397876473246,2179534.2439172724,0.07806594770565294,122.0,0.0008520465341062436,134.60054015137482,468.7306828989258
AAL,2019-07-18,69.96108125777855,100.47238396712592,69.96108125777855,30.511302709347376,68391.65688209157,2300981.1489476264,0.16172178303958545,147.0,0.00042437715420999556,145.0789196579005,2029.1525101385294
