date,pnl_unpert,pnl_pert,pnl_mid_raw,pnl_mid,pnl_sim,impact_cost,turnover,day_volume,flow_flag_count,max_impact
2019-01-02,-2088.767509477445,-987.9718685899925,-2088.767509477445,-2088.767509477445,-2088.767509477445,1100.795640887453,1427040.8397545652,19817464.0,1876,0.0006494965381664249
2019-01-03,-8263.451411225611,-6942.892137477014,-8263.451411225611,-8263.451411225611,-8263.451411225611,1320.5592737485972,1646626.8850331397,30908381.0,1634,0.00091294258872264
2019-01-04,422.3346917468759,1822.961004292676,422.3346917468759,422.3346917468759,422.3346917468759,1400.6263125458,1655417.120789773,29947016.0,1637,0.0008506478089584666
2019-01-07,-6053.406497341098,-4810.373809648671,-6053.406497341098,-6053.406497341098,-6053.406497341098,1243.0326876924248,1588369.4765666937,23960457.0,2162,0.0008107079361323738
2019-01-08,-6934.194894937916,-5628.604011863051,-6934.194894937916,-6934.194894937916,-6934.194894937916,1305.5908830748651,1561182.0622688506,22259708.0,2151,0.0007865563507626896
2019-01-09,-34.68917259335564,-32.75279310550364,-34.68917259335564,-34.68917259335564,-34.68917259335564,1.9363794878520055,4687.5938142382665,1553229.0,28,8.087665712720477e-05
2019-01-10,-2379.209140209725,-1698.2256103717145,-2379.209140209725,-2379.209140209725,-2379.209140209725,680.9835298380109,770076.4618999965,21774504.0,2275,0.001117083116129649
2019-01-11,1075.242789625945,1806.897759467609,1075.242789625945,1075.242789625945,1075.242789625945,731.654969841664,783901.6661374143,16852388.0,2523,0.001369310569996679
2019-01-14,2701.8753502040067,3439.8513337693103,2701.8753502040067,2701.8753502040067,2701.8753502040067,737.9759835653034,827315.6403463151,16179434.0,2800,0.0008986839181142365
2019-01-15,1955.662032645328,2712.546777020828,1955.662032645328,1955.662032645328,1955.662032645328,756.8847443754996,838615.357584598,16690357.0,2260,0.0007993933269450082
2019-01-16,-2709.557869063836,-1997.628027141062,-2709.557869063836,-2709.557869063836,-2709.557869063836,711.9298419227739,901346.3391644509,17444476.0,2650,0.0007484216973555474
2019-01-17,-4868.938638935934,-4081.4238613127573,-4868.938638935934,-4868.938638935934,-4868.938638935934,787.5147776231772,928463.9160226771,17282083.0,2610,0.0007393592681504612
2019-01-18,-1297.8504622298717,-500.84421586449577,-1297.8504622298717,-1297.8504622298717,-1297.8504622298717,797.006246365376,922456.5055442635,19998019.0,2277,0.0008438279606307886
2019-01-22,5235.885047732908,6104.49399385716,5235.885047732908,5235.885047732908,5235.885047732908,868.6089461242519,1006870.3741738372,18617061.0,1982,0.000601081992983761
2019-01-23,-1303.2772049159723,-529.4872768823582,-1303.2772049159723,-1303.2772049159723,-1303.2772049159723,773.7899280336139,1055449.725049773,17997976.0,2047,0.0006037341822059915
2019-01-24,2248.288573282961,3161.7881338144734,2248.288573282961,2248.288573282961,2248.288573282961,913.4995605315128,1047116.2882018659,23250604.0,2577,0.0007187251054179451
2019-01-25,1166.154328241988,2077.4612926059713,1166.154328241988,1166.154328241988,1166.154328241988,911.3069643639833,1021101.0654241064,23567482.0,2397,0.0006798903048351387
2019-01-28,-6898.231666443255,-5865.136981003892,-6898.231666443255,-6898.231666443255,-6898.231666443255,1033.0946854393621,1115790.466907976,22469419.0,2081,0.0008152944204270051
2019-01-29,236.3950486249747,1374.2159276285245,236.3950486249747,236.3950486249747,236.3950486249747,1137.8208790035496,1160776.6186317124,21634369.0,2659,0.0009106357928526719
2019-01-30,4753.805981962906,5797.10881899421,4753.805981962906,4753.805981962906,4753.805981962906,1043.302837031305,1060250.1191526896,33410824.0,2173,0.0007993741566396755
2019-01-31,-2344.6431327892246,-1363.2195015124055,-2344.6431327892246,-2344.6431327892246,-2344.6431327892246,981.4236312768196,1026475.6467809806,25635771.0,2217,0.0009151654268179706
2019-02-01,56.3195034528631,1098.420638976986,56.3195034528631,56.3195034528631,56.3195034528631,1042.101135524123,1046335.2869920097,20674084.0,2161,0.0005545825960129799
2019-02-04,-1993.78892939257,-695.2270451513135,-1993.78892939257,-1993.78892939257,-1993.78892939257,1298.5618842412564,1053840.7673821058,18875742.0,3019,0.0008098795455525956
2019-02-05,-4178.412587288616,-3052.290189603841,-4178.412587288616,-4178.412587288616,-4178.412587288616,1126.122397684775,1101253.3954825737,22230549.0,2608,0.0005822967147278944
2019-02-06,1219.6736046551405,2239.9350184889568,1219.6736046551405,1219.6736046551405,1219.6736046551405,1020.2614138338165,1094752.9039510803,18483188.0,2438,0.0005154289948384374
2019-02-07,4052.020177800576,5833.16517454186,4052.020177800576,4052.020177800576,4052.020177800576,1781.1449967412839,1841882.234157369,21014474.0,2068,0.0009744187782761357
2019-02-08,-16249.506223657621,-14343.293771007118,-16249.506223657621,-16249.506223657621,-16249.506223657621,1906.212452650503,1861460.10969223,17075949.0,2554,0.0008511757028277812
2019-02-11,-3756.0399456593786,-1243.487002042501,-3756.0399456593786,-3756.0399456593786,-3756.0399456593786,2512.552943616877,1863640.697740721,15571637.0,3056,0.0007263546654225662
2019-02-12,-19101.012265423353,-16800.52921519892,-19101.012265423353,-19101.012265423353,-19101.012265423353,2300.483050224431,1846519.6198358077,17451884.0,3081,0.0007519501837669525
2019-02-13,1106.0524350568317,3266.7498329494606,1106.0524350568317,1106.0524350568317,1106.0524350568317,2160.697397892629,1936905.551263278,15909830.0,3282,0.0007705898987713049
2019-02-14,-693.4515074304651,1634.0050957596677,-693.4515074304651,-693.4515074304651,-693.4515074304651,2327.456603190133,1883720.9896399975,17194742.0,2908,0.0007430194865037133
2019-02-15,-6933.326419269253,-4402.605971530986,-6933.326419269253,-6933.326419269253,-6933.326419269253,2530.720447738268,1936475.59554526,19455522.0,3100,0.0008377108470107048
2019-02-19,-1434.6738466118736,1200.398255295704,-1434.6738466118736,-1434.6738466118736,-1434.6738466118736,2635.0721019075777,1919925.964188492,15762037.0,3427,0.0008940067843373825
2019-02-20,8388.6656642023,10919.097358004634,8388.6656642023,8388.6656642023,8388.6656642023,2530.4316938023344,1941344.1212579403,16806413.0,3166,0.0006071387189328205
2019-02-21,1997.6558529431177,5380.8901271604245,1997.6558529431177,1997.6558529431177,1997.6558529431177,3383.234274217306,2039354.0138253025,15594069.0,3174,0.0006849064626827477
2019-02-22,8132.873673855289,11234.484043398526,8132.873673855289,8132.873673855289,8132.873673855289,3101.6103695432375,2031136.1008530876,15688581.0,3586,0.0009794020818209102
2019-02-25,8481.560199154834,11578.69019844122,8481.560199154834,8481.560199154834,8481.560199154834,3097.129999286385,2082918.7559531138,16403815.0,3495,0.0006960064531293638
2019-02-26,-1419.5681677464422,1418.554852515284,-1419.5681677464422,-1419.5681677464422,-1419.5681677464422,2838.1230202617267,2119336.85440926,13342599.0,3696,0.000889947030521766
2019-02-27,8321.144255218147,11516.354369530853,8321.144255218147,8321.144255218147,8321.144255218147,3195.2101143127047,2238465.9898616658,15750942.0,3780,0.0007224465848540695
2019-02-28,-3300.723212807564,94.3439253433208,-3300.723212807564,-3300.723212807564,-3300.723212807564,3395.0671381508846,2332988.918732821,12584384.0,4153,0.0015185635472469037
2019-03-01,-13322.94469505873,-9746.483189658004,-13322.94469505873,-13322.94469505873,-13322.94469505873,3576.4615054007254,2309001.828363444,16037716.0,3512,0.0012276730657566747
2019-03-04,1765.1030938770054,4869.389255696247,1765.1030938770054,1765.1030938770054,1765.1030938770054,3104.2861618192424,2453321.1074703117,18365453.0,2634,0.0008738356096052342
2019-03-05,-2469.859784304738,1387.037830897009,-2469.859784304738,-2469.859784304738,-2469.859784304738,3856.8976152017462,2422637.069485384,13173505.0,3649,0.0009863311891130256
2019-03-06,-571.9947204797359,2848.1811071366415,-571.9947204797359,-571.9947204797359,-571.9947204797359,3420.175827616378,2438193.18994121,16760965.0,3070,0.0007653403005214244
2019-03-07,-2827.057576062593,608.5751731201661,-2827.057576062593,-2827.057576062593,-2827.057576062593,3435.6327491827587,2452863.3238000725,16204670.0,2802,0.0011386336094945685
2019-03-08,2813.8599056336243,6276.764171218239,2813.8599056336243,2813.8599056336243,2813.8599056336243,3462.904265584615,2473940.098860207,12592013.0,3141,0.0010129351929662675
2019-03-11,19085.88433182186,22025.95174872299,19085.88433182186,19085.88433182186,19085.88433182186,2940.067416901128,2477507.387460997,16042601.0,3283,0.0008760042505437694
2019-03-12,2458.7067625139316,5511.985024118495,2458.7067625139316,2458.7067625139316,2458.7067625139316,3053.278261604563,2402477.50562944,16360609.0,3244,0.0012596525605214487
2019-03-13,-1581.9906745825042,1544.6481326698918,-1581.9906745825042,-1581.9906745825042,-1581.9906745825042,3126.638807252395,2416598.916470142,15924210.0,3445,0.0012979931919921417
2019-03-14,9386.33658185473,12823.769625774585,9386.33658185473,9386.33658185473,9386.33658185473,3437.433043919854,2429085.696184732,14969597.0,3832,0.0009834971394515708
2019-03-15,1812.9551576372478,5587.1770226234585,1812.9551576372478,1812.9551576372478,1812.9551576372478,3774.221864986211,2433787.8724523564,17928237.0,3344,0.0009469398710862525
2019-03-18,9284.63719679824,12927.660428320965,9284.63719679824,9284.63719679824,9284.63719679824,3643.0232315227254,2449842.8293495784,13630861.0,3604,0.0010187479000109841
2019-03-19,11045.466079150889,14708.49523377798,11045.466079150889,11045.466079150889,11045.466079150889,3663.0291546270914,2377870.409146152,27710802.0,3144,0.0006912866083079461
2019-03-20,-10820.303017626498,-6486.000004613783,-10820.303017626498,-10820.303017626498,-10820.303017626498,4334.3030130127145,2332049.659352529,21974540.0,2974,0.0008216789996636185
2019-03-21,-7439.106544375315,-4395.602084996997,-7439.106544375315,-7439.106544375315,-7439.106544375315,3043.5044593783186,2186533.507965264,23383128.0,3115,0.0006353958507120949
2019-03-22,2532.266647025464,5491.27683319531,2532.266647025464,2532.266647025464,2532.266647025464,2959.0101861698454,2138210.456337913,21987952.0,2221,0.0006434860510177547
2019-03-25,-2496.8124044027154,480.9343831023664,-2496.8124044027154,-2496.8124044027154,-2496.8124044027154,2977.7467875050806,2093603.9976258494,16716740.0,2388,0.0007652625938966416
2019-03-26,10275.9088072961,13117.438921132323,10275.9088072961,10275.9088072961,10275.9088072961,2841.5301138362242,2070912.1028479885,17508662.0,2749,0.0007653028319505491
2019-03-27,-1764.5572349737645,1108.7623340136415,-1764.5572349737645,-1764.5572349737645,-1764.5572349737645,2873.319568987406,2147635.6907359613,18296838.0,2574,0.0008271016334391161
2019-03-28,457.7034886405712,3172.646923158819,457.7034886405712,457.7034886405712,457.7034886405712,2714.943434518248,2072517.9292139509,14773395.0,3168,0.0007001509362701769
2019-03-29,108.91252640288232,2692.6710403255843,108.91252640288232,108.91252640288232,108.91252640288232,2583.7585139227017,1990947.307256565,15622894.0,3131,0.0006853841950155995
2019-04-01,7677.74853468358,9999.389853424555,7677.74853468358,7677.74853468358,7677.74853468358,2321.6413187409744,1960608.200481794,15777676.0,3084,0.0007500410898356832
2019-04-02,10484.286752734679,13153.35643661854,10484.286752734679,10484.286752734679,10484.286752734679,2669.069683883861,1950281.4714444545,14668604.0,3435,0.0007108189839935445
2019-04-03,1048.4533272238953,3771.958833784626,1048.4533272238953,1048.4533272238953,1048.4533272238953,2723.5055065607307,1811699.830252512,26063645.0,3176,0.0006543384910413268
2019-04-04,-3169.587649807086,-455.70203993379124,-3169.587649807086,-3169.587649807086,-3169.587649807086,2713.885609873295,1843780.653889935,16784843.0,3553,0.0006700790262898317
2019-04-05,-2139.5937345103257,1233.5005202489876,-2139.5937345103257,-2139.5937345103257,-2139.5937345103257,3373.094254759313,1861323.9700123782,14297602.0,3801,0.0007183909965286965
2019-04-08,-8976.264086011928,-6353.117595346213,-8976.264086011928,-8976.264086011928,-8976.264086011928,2623.1464906657147,1821799.1295840174,15133962.0,3883,0.0006252613880311515
2019-04-09,2400.011453795679,5202.833535347736,2400.011453795679,2400.011453795679,2400.011453795679,2802.822081552057,1841673.0373810886,16520980.0,3743,0.0007483255352744474
2019-04-10,5617.642529393445,8862.292482181141,5617.642529393445,5617.642529393445,5617.642529393445,3244.6499527876945,1862783.5287672386,13988819.0,3865,0.0006886459904732892
2019-04-11,-136.2656029946011,2796.609789699929,-136.2656029946011,-136.2656029946011,-136.2656029946011,2932.87539269453,1828475.374157011,12122273.0,3579,0.0007562517783687005
2019-04-12,-806.8470083126206,1770.9262313575648,-806.8470083126206,-806.8470083126206,-806.8470083126206,2577.773239670186,1778580.7339362015,16010178.0,3835,0.0009223605565190328
2019-04-15,-4166.5708687002425,-1242.027127837568,-4166.5708687002425,-4166.5708687002425,-4166.5708687002425,2924.5437408626753,1759685.810514597,12345001.0,3856,0.0006614046848790562
2019-04-16,-7848.025775194646,-5253.3850213386695,-7848.025775194646,-7848.025775194646,-7848.025775194646,2594.640753855976,1760481.0256056425,15368799.0,3675,0.0005874702578560573
2019-04-17,66.52323107370262,2689.7668505221905,66.52323107370262,66.52323107370262,66.52323107370262,2623.2436194484876,1757399.2483929426,14757120.0,3354,0.0006896147053860515
2019-04-18,196.57091325382333,2947.8649339272533,196.57091325382333,196.57091325382333,196.57091325382333,2751.29402067343,1725615.5805687841,12574630.0,3808,0.0005597924725813847
2019-04-22,-2439.9464073438244,511.30227427785036,-2439.9464073438244,-2439.9464073438244,-2439.9464073438244,2951.2486816216747,1691414.1426485635,11070336.0,3713,0.0007282060957512714
2019-04-23,-6222.667291162516,-3345.1109543397038,-6222.667291162516,-6222.667291162516,-6222.667291162516,2877.5563368228127,1714565.3443092124,14511266.0,3444,0.0005195065085723204
2019-04-24,8572.035033933871,11914.916401743989,8572.035033933871,8572.035033933871,8572.035033933871,3342.8813678101187,1736264.23761205,15167249.0,3730,0.0007353646091435824
2019-04-25,11039.749925591677,14048.26604338704,11039.749925591677,11039.749925591677,11039.749925591677,3008.5161177953623,1827265.4117311959,16067247.0,3427,0.0007254297388329164
2019-04-26,18386.143925961267,22068.435673950447,18386.143925961267,18386.143925961267,18386.143925961267,3682.291747989184,1858958.5210007683,14772721.0,3613,0.0009386756905399641
2019-04-29,-6969.282563661255,-3601.6789190187396,-6969.282563661255,-6969.282563661255,-6969.282563661255,3367.6036446425155,1802803.5878104186,14346957.0,3727,0.0011473576270300129
2019-04-30,-9554.148964866616,-5993.516863527107,-9554.148964866616,-9554.148964866616,-9554.148964866616,3560.6321013395104,1861283.1592490326,18652230.0,3433,0.0011676803026406716
2019-05-01,-11577.461527396876,-8571.629239215643,-11577.461527396876,-11577.461527396876,-11577.461527396876,3005.8322881812333,1749816.9470212148,25264566.0,2907,0.000922447127756733
2019-05-02,-14642.741155510495,-11633.75632247384,-14642.741155510495,-14642.741155510495,-14642.741155510495,3008.9848330366553,1772845.894054175,20224529.0,2538,0.0007695919370404591
2019-05-03,-4963.308959646196,-2059.3407455419565,-4963.308959646196,-4963.308959646196,-4963.308959646196,2903.9682141042404,1714241.3824579658,15455294.0,3410,0.0007723806255518044
2019-05-06,2303.7177544237916,5162.700591877366,2303.7177544237916,2303.7177544237916,2303.7177544237916,2858.9828374535737,1764708.6426443039,17232100.0,3067,0.001074515181825662
2019-05-07,-10371.266482945879,-8067.206916955104,-10371.266482945879,-10371.266482945879,-10371.266482945879,2304.059565990774,1786612.2186173103,21541987.0,2027,0.000746746746754728
2019-05-08,2654.1847070875724,5223.143660135973,2654.1847070875724,2654.1847070875724,2654.1847070875724,2568.9589530484004,1676788.231645596,17184538.0,2697,0.0006032635054311914
2019-05-09,16613.122705694168,18687.818567738617,16613.122705694168,16613.122705694168,16613.122705694168,2074.69586204445,1688608.5225007136,19628326.0,2017,0.000693304219274311
2019-05-10,-5449.877382902724,-3510.912472996721,-5449.877382902724,-5449.877382902724,-5449.877382902724,1938.9649099060023,1700536.8591600817,19976345.0,2035,0.0005216812702776661
2019-05-13,-3617.8601093495727,-1847.0558355931048,-3617.8601093495727,-3617.8601093495727,-3617.8601093495727,1770.8042737564679,1690636.8277961144,22823008.0,1738,0.0006328369712442859
2019-05-14,-11045.04539956107,-9396.898040156695,-11045.04539956107,-11045.04539956107,-11045.04539956107,1648.1473594043744,1639385.3737449595,18740264.0,2714,0.0008528742917072417
2019-05-15,-5131.262167018807,-3057.703164006767,-5131.262167018807,-5131.262167018807,-5131.262167018807,2073.55900301204,1589910.511151403,15958842.0,2749,0.0006273938809856156
2019-05-16,-2526.050360535957,-449.2886312261342,-2526.050360535957,-2526.050360535957,-2526.050360535957,2076.761729309823,1599047.8491884395,18861670.0,2766,0.0006427008132107439
2019-05-17,-26540.751041436753,-24788.960041577182,-26540.751041436753,-26540.751041436753,-26540.751041436753,1751.7909998595696,1566033.2037564036,18824492.0,2476,0.0009229680162822877
2019-05-20,4631.104883843704,6914.284931534669,4631.104883843704,4631.104883843704,4631.104883843704,2283.180047690967,1679688.14215025,18699048.0,2444,0.0009332315966676654
2019-05-21,1586.713482404797,3612.4795542998845,1586.713482404797,1586.713482404797,1586.713482404797,2025.7660718950874,1626433.8962029153,15642309.0,2926,0.0007067643135338433
2019-05-22,3223.9272242384895,5193.604061858959,3223.9272242384895,3223.9272242384895,3223.9272242384895,1969.6768376204689,1663737.0331883794,15233221.0,3248,0.0009983840640729847
2019-05-23,-258.94227923821865,1722.7201062378995,-258.94227923821865,-258.94227923821865,-258.94227923821865,1981.6623854761185,1783464.4384428912,19979629.0,2383,0.00078553944611475
2019-05-24,-8561.959642755624,-6310.101637110774,-8561.959642755624,-8561.959642755624,-8561.959642755624,2251.8580056448504,1757168.101304798,14586760.0,2968,0.0011389670314676074
2019-05-28,-8688.584434367038,-6391.210285353405,-8688.584434367038,-8688.584434367038,-8688.584434367038,2297.3741490136326,1764584.751382749,25120727.0,2803,0.0005599888581122427
2019-05-29,867.3025217631853,3002.8388809534295,867.3025217631853,867.3025217631853,867.3025217631853,2135.536359190244,1767005.549909532,20818030.0,2000,0.0006350794047054031
2019-05-30,-3491.0674898932707,-1113.96419100118,-3491.0674898932707,-3491.0674898932707,-3491.0674898932707,2377.103298892091,1826514.9257992678,15896957.0,3175,0.0008934597558824934
2019-05-31,1922.2471093438164,4314.878874040266,1922.2471093438164,1922.2471093438164,1922.2471093438164,2392.63176469645,1893588.7417261745,17129320.0,3082,0.0006344241762140865
2019-06-03,-18545.234072722524,-16958.341054496406,-18545.234072722524,-18545.234072722524,-18545.234072722524,1586.8930182261165,1793917.259607695,26032014.0,1817,0.000726510285895569
2019-06-04,717.4312953199393,2744.9436286232594,717.4312953199393,717.4312953199393,717.4312953199393,2027.5123333033202,1704415.5942118412,23786689.0,2535,0.00058750895322391
2019-06-05,4403.555506193838,6540.38882104789,4403.555506193838,4403.555506193838,4403.555506193838,2136.833314854052,1655656.4588522876,18012188.0,2978,0.0009032594472704191
2019-06-06,-249.55302670490855,2130.636757353035,-249.55302670490855,-249.55302670490855,-249.55302670490855,2380.1897840579436,1751760.5109107927,23008245.0,3282,0.0007060150671901605
2019-06-07,-4807.6223449870495,-2896.832781251043,-4807.6223449870495,-4807.6223449870495,-4807.6223449870495,1910.789563736007,1686424.6585785479,17847435.0,3139,0.0007546847390046613
2019-06-10,-7000.455285425327,-5174.284136090491,-7000.455285425327,-7000.455285425327,-7000.455285425327,1826.1711493348362,1601418.8893776282,19557908.0,3212,0.0007734909441962715
2019-06-11,5305.400689189384,7296.773003874089,5305.400689189384,5305.400689189384,5305.400689189384,1991.3723146847046,1700633.0521608875,16790369.0,3220,0.0007134503481481709
2019-06-12,293.54391040191445,2661.464617879807,293.54391040191445,293.54391040191445,293.54391040191445,2367.9207074778924,1610924.8283202394,13669856.0,3474,0.0006306496316421731
2019-06-13,-772.0845449460351,1316.3579821765168,-772.0845449460351,-772.0845449460351,-772.0845449460351,2088.442527122552,1738895.8085415494,15668639.0,3687,0.0007724032561907072
2019-06-14,1196.8273241997551,3419.049749708116,1196.8273241997551,1196.8273241997551,1196.8273241997551,2222.2224255083606,1785227.1258970771,14530829.0,3706,0.0012909867182337772
2019-06-17,-2108.5722917033395,96.62848954483354,-2108.5722917033395,-2108.5722917033395,-2108.5722917033395,2205.200781248173,1641481.4433241081,15342797.0,3530,0.0008214048271906627
2019-06-18,2739.3301094507156,4410.652948421097,2739.3301094507156,2739.3301094507156,2739.3301094507156,1671.322838970381,1566069.464662302,18524125.0,2828,0.0007665251629340279
2019-06-19,-1112.351121107475,787.2607117052207,-1112.351121107475,-1112.351121107475,-1112.351121107475,1899.611832812696,1559926.7551974505,16158671.0,3091,0.0008144814861864953
2019-06-20,7264.714818559949,9094.31211521416,7264.714818559949,7264.714818559949,7264.714818559949,1829.5972966542104,1738563.8515712072,16375363.0,2958,0.0006302508668011319
2019-06-21,4698.142812850341,6520.430804116546,4698.142812850341,4698.142812850341,4698.142812850341,1822.2879912662047,1715067.131357268,16476268.0,3245,0.0005407175273093195
2019-06-24,-470.40992535106716,1579.2485409271944,-470.40992535106716,-470.40992535106716,-470.40992535106716,2049.6584662782616,1751591.7848372925,13663257.0,3378,0.0006250672385868508
