stock,date,pnl_unpert,pnl_pert,pnl_mid_raw,pnl_mid,pnl_sim,impact_cost,turnover,day_volume,day_participation,mean_bin_participation,max_bin_participation,abs_position_mean,abs_position_max,max_impact_dislocation,flow_flag_count,n_bins
AAL,2019-01-02,-377.61835851457204,-363.1766798848571,-377.61835851457204,-377.61835851457204,-377.61835851457204,14.441678629714943,38978.28864150503,691422.0,0.056374093739431246,0.6551558288207536,100.83965863228048,778.7414806564818,1278.820709305182,0.000304841900304529,65,2339
AAL,2019-01-03,-130.49016668729843,-108.63299871252748,-130.49016668729843,-130.49016668729843,-130.49016668729843,21.857167974770945,55719.619906856155,2177618.0,0.025587417034051037,0.2832242409745466,55.0551036635087,176.29500767059537,433.29829684084564,0.00043051765025963005,104,2338
AAL,2019-01-04,-119.69031962392427,-108.69331189782207,-119.69031962392427,-119.69031962392427,-119.69031962392427,10.997007726102197,57073.329845901426,1371426.0,0.041616047709392576,0.9156751917615935,334.37873848953353,216.0949775525031,778.4639507172297,0.0004379571779118685,85,2324
AAL,2019-01-07,278.5088077331731,289.57266068,278.5088077331731,278.5088077331731,278.5088077331731,11.063852946826898,48883.50657201451,1105414.0,0.044221899281187416,0.5284693050871867,144.79053586797798,133.63432128334264,375.8475472831814,0.0004926211828247193,60,2335
AAL,2019-01-08,-67.83109381816583,-56.09280217760495,-67.83109381816583,-67.83109381816583,-67.83109381816583,11.738291640560874,48307.90975819444,960168.0,0.05031193474287254,1.1167131886090393,193.59478239718527,88.63789615240026,372.81773126306234,0.0004328628947115557,70,2333
AAL,2019-01-09,-0.22309507481731292,-0.22030664860802762,-0.22309507481731292,-0.22309507481731292,-0.22309507481731292,0.002788426209285294,89.73463133012154,66341.0,0.0013526270531062472,0.006938489848366581,0.0924825594963616,4.3552913929907096,9.067856611879005,3.188059374475277e-06,0,58
AAL,2019-01-10,159.40679211180165,166.83239011548054,159.40679211180165,159.40679211180165,159.40679211180165,7.425598003678886,28285.05327108667,2452880.0,0.01153136446588772,0.09120476913320916,23.257897109027027,139.52529026078204,397.02120809845815,0.00036788027428013214,68,2339
AAL,2019-01-11,311.4911484807921,329.0191713404728,311.4911484807921,311.4911484807921,311.4911484807921,17.528022859680675,29005.361431749254,958359.0,0.03026565350954001,0.21232830757703422,52.36134208947885,603.059238326434,874.351321601427,0.0007904266821175451,132,2330
AAL,2019-01-14,42.05366450292998,51.661478196468565,42.05366450292998,42.05366450292998,42.05366450292998,9.607813693538581,28709.697835640472,811258.0,0.035389109057341155,0.4261632756502669,68.23805452066898,237.28951931478252,656.5952478859789,0.0004576768803163712,61,2338
AAL,2019-01-15,73.94751195466375,85.95673206880775,73.94751195466375,73.94751195466375,73.94751195466375,12.009220114144,30769.222820295618,986639.0,0.031185897598103883,0.32436504362348006,51.10807349651816,550.1177640826952,983.4034872357838,0.00030014317546041974,47,2339
AAL,2019-01-16,-102.01911099149254,-97.60947356279243,-102.01911099149254,-102.01911099149254,-102.01911099149254,4.409637428700108,28466.700427006515,1276241.0,0.022305113553793145,0.12195769156961685,24.563163558565805,122.64650622155865,434.8423984386659,0.00022363382306789942,70,2334
AAL,2019-01-17,-167.92249461880314,-158.53207480072962,-167.92249461880314,-167.92249461880314,-167.92249461880314,9.390419818073525,30106.76976675461,780639.0,0.03856682764601129,0.28776661964955813,71.96981547783247,232.23940635497658,643.6442287886215,0.000303170844353216,64,2335
AAL,2019-01-18,67.68550750917358,73.91184247183446,67.68550750917358,67.68550750917358,67.68550750917358,6.226334962660886,31607.73784702177,884485.0,0.035735753401156346,0.3573048606561171,77.20113077200888,118.9925847576068,302.90618762919115,0.00032297017805990244,45,2338
AAL,2019-01-22,90.28636366274458,95.71720358815898,90.28636366274458,90.28636366274458,90.28636366274458,5.4308399254144035,33399.47105734318,1238094.0,0.026976522830530782,0.2298740625792903,49.2205910570237,107.09112346535377,351.047854289768,0.0002709979670017272,49,2337
