stock,date,net_pnl,gross_pnl,mid_raw_pnl,impact_cost,turnover,gross_notional,day_participation,flow_flag_count,max_delta_g,predicted_alpha,realised_alpha
AAL,2019-01-02,95.68875292257181,96.09437012324074,34.54168608808402,0.40561720066892804,17062.96320800764,557035.8816242726,0.02467807389410178,63.0,0.00012287358963326313,3313.759160491676,34.745497837706495
AAL,2019-01-03,39.422992404924514,40.541811887842414,137.32660057316735,1.1188194829178997,35407.452963728436,1054104.7320233032,0.016259717252396166,94.0,0.00024580046780386423,6811.285250707904,133.01689705860952
AAL,2019-01-04,-329.4028265268973,-327.86462314198826,-220.15896077147204,1.5382033849090249,34489.543111560284,1098236.3951421832,0.025148672339273342,74.0,0.0001222790352150352,6794.143275053251,-221.26370491468538
AAL,2019-01-07,-105.01528144292757,-103.00175888633055,-143.01835215799645,2.0135225565970245,32857.42329344859,1085211.4286629045,0.029724088254218413,51.0,0.00013055944265070638,6385.709844443552,-147.85393599895133
AAL,2019-01-08,830.1533711320354,831.7870555645981,667.9191785438318,1.6336844325626316,30993.28726927957,1010670.6790132769,0.03227902540938624,65.0,0.00023883174344201336,6085.024733526755,663.4239340854226
AAL,2019-01-09,-363.8527940701039,-363.760609217567,-328.68821394830803,0.09218485253694553,339.3736771252798,11091.154972735389,0.005115594837661172,0.0,5.541063776875674e-06,67.69760669604986,-329.7851313677484
AAL,2019-01-10,-1274.5819893510898,-1272.2552303529862,-1181.3179786577089,2.3267589981035144,31017.04994898405,964443.0820097589,0.012645155877574138,71.0,0.000179948632446773,5929.310660544015,-1186.7453462818237
AAL,2019-01-11,-58.91055541910987,-55.75795609576835,30.76013809932079,3.1525993233415193,29948.254882101333,943378.9422961008,0.031249515976895226,133.0,0.00037842986276336293,5865.680763475315,28.216904332922354
AAL,2019-01-14,-175.906357151206,-175.12690488743607,-42.37968408804345,0.7794522637699401,28949.165466225713,913446.1283097196,0.035684289666451006,66.0,0.00022990121640015845,5565.256593849108,-43.132354239844695
AAL,2019-01-15,-303.56556306474795,-301.8002905038728,-140.19194057877513,1.7652725608751325,28388.897575363284,917921.1411768966,0.028773338146336487,47.0,0.00011587195941612817,5738.280888978836,-142.98353922187846
AAL,2019-01-16,4.8144189555174535,6.66504656063762,-81.1103727161838,1.8506276051201667,28704.08608853633,965132.0658760604,0.0224911173426777,64.0,0.00020012761892079442,5502.6118721454395,-86.9893455061597
AAL,2019-01-17,-8.850603787533693,-7.58417939454511,24.258452640548,1.2664243929885828,27896.357642735504,934373.2596521057,0.03573528563489078,67.0,0.0001702973174709365,5401.201973921288,24.572259317411014
AAL,2019-01-18,96.13762807234997,96.9203032401625,60.22117727432771,0.7826751678125277,27466.0536432539,925534.0094642753,0.031053159344990477,54.0,0.00012965184224531488,5412.386871275346,61.46145383527878
AAL,2019-01-22,-183.79754013783116,-183.33925680412986,59.25945967023013,0.4582833337013028,27655.930477827584,923604.0094086969,0.022337504646519235,55.0,0.00010169639711516028,5503.5353312868465,59.65554909584368
AAL,2019-01-23,-603.3240067385615,-602.5498859430325,-465.04063286974883,0.7741207955290292,28646.87328162984,921376.3647502962,0.017179173619522134,49.0,0.00012959617758438388,5602.305096348178,-460.9205165887847
AAL,2019-01-24,135.77188768401714,137.60026383770224,-12.270350599621594,1.8283761536850989,29211.15353840041,974782.6797975107,0.01861035840465668,82.0,0.00011296101918437823,5617.66103201845,-10.039655583086557
AAL,2019-01-25,40.38116698969645,43.08298975874655,267.33274069192834,2.7018227690500964,29930.57966176993,1054092.3923080475,0.017966526159769885,52.0,0.00013153680536849045,5909.118575100945,271.18988200931386
AAL,2019-01-28,299.952969563548,301.35223643940043,212.390183008057,1.3992668758524474,30740.242344189708,1129771.2020929777,0.01677825281810733,39.0,0.00012760151528104502,6150.823248803385,215.03665166007335
AAL,2019-01-29,160.50612452135164,163.537431115379,117.85257403052157,3.0313065940273702,30492.825453457255,1111264.8040637397,0.02793967042990235,97.0,0.0001484679497661609,5928.74820361692,116.63016804779622
AAL,2019-01-30,227.68274364171538,230.19176662491824,97.59766991008865,2.5090229832028683,30515.179674762287,1111458.9291557577,0.025907636127641825,56.0,0.0001582367813775347,5862.8339462226195,94.68133162970969
AAL,2019-01-31,-17.968552152897388,-17.158525111182684,72.81915287192375,0.8100270417147044,31102.44087198615,1128867.0107335928,0.025795099209609082,79.0,0.0001346148549758886,5903.386760927459,72.38761661963068
AAL,2019-02-01,-249.59155529751442,-248.71301627504985,-94.76436773375664,0.8785390224645653,29598.444291609783,1073503.369131479,0.02858952012635086,89.0,0.00011671658009651184,5794.8391086110805,-102.5017876327957
AAL,2019-02-04,-600.3569485818525,-594.0312624043115,-442.8176244052885,6.325686177541002,28894.38548154093,1054030.42259706,0.033303272516972904,124.0,0.00016904002721149182,5469.513410442858,-444.59694693476223
AAL,2019-02-05,-204.19352934866944,-203.452918956776,-26.712327421775313,0.7406103918934548,28820.747991542274,1064408.0759891379,0.027893457877850997,77.0,0.0002130006723450534,5480.231724358896,-31.06362700335734
AAL,2019-02-06,186.36970522930778,188.44351534712314,31.027230447100308,2.0738101178153556,28422.239397810044,1046860.8256638811,0.039417137473161216,81.0,0.0001771664475530457,5505.664436781099,24.069709696146674
AAL,2019-02-07,721.1832030067537,722.3005074319509,425.6518084318726,1.117304425197176,29989.5202787363,1088252.931829656,0.0287787410838563,55.0,0.00012381879393228747,5886.832819576852,419.5323517771137
AAL,2019-02-08,205.78908293588796,204.3370537958785,-55.909088481318065,-1.452029140009472,28003.237134186733,1006344.7421803256,0.030700725696811367,79.0,0.00014736500296837814,5444.539442040712,-61.125248441512156
AAL,2019-02-11,-800.1258564065439,-797.9826894513642,-684.3150778118448,2.1431669551797086,27879.666099391743,1020110.5131926478,0.0332783852620725,114.0,0.00019592122106228127,5494.536503216063,-689.4202722791263
