stock,date,net_pnl,gross_pnl,impact_cost,turnover,gross_notional,predicted_alpha,realised_alpha
AAL,2019-01-02,-37.95122647119124,17.807952898379128,55.75917936957037,7186.327443605064,231903.43844877384,1430.6991525463063,17.807952898374868
AAL,2019-01-03,75.74674720075082,83.27782854650262,7.531081345751801,14741.53167351821,441574.9886138549,2991.236306150835,83.27782854649513
AAL,2019-01-04,-68.8202315606527,-128.7349730672365,-59.914741506583795,14320.666865028914,453665.99031057523,2950.614650176469,-128.73497306721504
AAL,2019-01-07,81.86865067573855,44.15478096617228,-37.71386970956627,13764.065211618694,453067.4432520807,2779.074104246435,44.15478096617265
AAL,2019-01-08,52.515131971198485,126.40965883871321,73.89452686751473,12977.959757584846,423884.4927724556,2659.317258298751,126.40965883873999
AAL,2019-01-09,3.4612861986850576,3.0672796207086326,-0.394006577976425,134.35010478660897,4377.203304772348,29.27071623197161,3.0672796207087627
AAL,2019-01-10,-155.14664273051662,-299.69557832424954,-144.54893559373292,12769.327524580476,398857.4533288334,2595.6509518883677,-299.6955783242449
AAL,2019-01-11,25.297629405121988,-2.0541514980320374,-27.351780903154026,12418.684529320235,392870.2597821956,2568.1070270712944,-2.0541514980327857
AAL,2019-01-14,304.22229144172275,46.145691939017425,-258.07659950270533,12080.491608420172,382027.3852113836,2435.602005938379,46.14569193905669
AAL,2019-01-15,-23.04854476876305,-29.06130508298763,-6.012760314224579,11835.609377979215,380000.67440927925,2489.454652602717,-29.06130508297417
AAL,2019-01-16,120.3041225414,-57.56098305342495,-177.86510559482497,11908.927281742379,395550.97229581536,2369.447906668586,-57.560983053419235
AAL,2019-01-17,82.69120072478623,77.86462116465196,-4.826579560134263,11536.466131474574,384012.89448568894,2341.037845791776,77.86462116467567
AAL,2019-01-18,98.20472139724907,26.000364622097763,-72.20435677515131,11404.150661173415,385699.579683914,2370.5678190420226,26.000364622095272
AAL,2019-01-22,183.74649792486318,47.91612727425021,-135.83037065061296,11371.104433921037,376746.1552300284,2381.4157703856417,47.91612727425159
AAL,2019-01-23,-58.93859018878294,-121.81355776275038,-62.87496757396744,11896.248505941096,383471.0317242752,2448.1675572555127,-121.8135577627516
AAL,2019-01-24,55.514188384742496,36.19902931133355,-19.31515907340895,12078.669816788042,402291.3179385719,2443.7583548318944,36.19902931134634
AAL,2019-01-25,57.532651639082516,21.83648334712143,-35.69616829196109,12423.638014586819,435689.34673125437,2565.891128015852,21.836483347125274
AAL,2019-01-28,48.728096711868815,-78.2906439294315,-127.01874064130031,12689.219477230847,458864.2620878455,2637.645956413441,-78.29064392943323
AAL,2019-01-29,-8.264342060493219,49.50702734023751,57.77136940073073,12676.798200302608,462937.14372532704,2591.7623604096193,49.50702734024111
AAL,2019-01-30,-25.371865909121063,12.738577961846765,38.11044387096783,12597.844895082202,458814.1673095024,2554.9080268115667,12.738577961834668
AAL,2019-01-31,-108.01803393361956,-69.40727466982281,38.61075926379675,12918.579437958677,466098.5390962235,2558.485248791293,-69.40727466983441
AAL,2019-02-01,73.67710593916067,28.451977763055936,-45.22512817610473,12281.785647315855,445705.2611434151,2528.9720800298983,28.451977763085857
AAL,2019-02-04,-43.36540708195515,1.3614387926590128,44.72684587461416,11989.255049187515,439287.42024455743,2395.8994286384277,1.3614387926680074
AAL,2019-02-05,9.393660329776047,32.51901308027439,23.125352750498344,11926.350663452886,440608.2705142219,2390.0534875554795,32.519013080286925
AAL,2019-02-06,-101.55580183028812,27.536218243271037,129.09202007355915,11854.433288161417,436394.37173770636,2402.6917011624137,27.536218243250534
AAL,2019-02-07,-4.815745552551107,33.553704323078364,38.36944987562947,12552.721127630131,455900.26935872366,2570.82993261466,33.55370432308683
AAL,2019-02-08,-76.60275396395451,31.652940590226603,108.25569455418112,11772.698866689367,421642.2346442742,2369.546381815234,31.652940590258257
AAL,2019-02-11,-15.785826587905401,-32.446405726455154,-16.660579138549753,11752.022387306217,428249.81861968385,2391.6019520190002,-32.44640572647211
AAL,2019-02-12,-0.1321907408089924,-104.22038151516719,-104.0881907743582,12088.116454977386,443219.858495226,2452.3901551676126,-104.22038151517013
AAL,2019-02-13,37.67468256032506,10.146345742238411,-27.52833681808665,12043.194501937394,435418.5961265943,2398.0531087057125,10.146345742204723
AAL,2019-02-14,-100.75091275810911,-2.861845584079459,97.88906717402965,11802.705358329898,426951.54911716987,2398.471345492351,-2.861845584064172
