date,pnl_mid,pnl_sim,impact_cost,turnover,max_impact
2019-01-02,1294.8485622501667,1355.1801988006948,-60.33163655052812,206127.17639824978,1.4116532407136678e-05
2019-01-03,-4055.9357304120135,-3716.8457460639356,-339.0899843480779,263058.7834392983,1.898016842925831e-05
2019-01-04,1469.798270982494,1454.330122456182,15.46814852631195,278703.4103708996,2.0536960878369867e-05
2019-01-07,1781.1293744589977,223.14269212532196,1557.9866823336756,271463.7792167229,2.8630052656157357e-05
2019-01-08,-2621.577203753947,-3824.947952639022,1203.3707488850753,263455.74735627655,2.112002928926339e-05
2019-01-09,94.0843455669374,63.01012974790356,31.07421581903382,2749.8759444709876,5.614491452216148e-06
2019-01-10,-938.22162845603,897.0855766409503,-1835.3072050969804,218199.56727696417,3.676955302680414e-05
2019-01-11,261.2675767670865,617.2185691200395,-355.9509923529531,213090.23256211178,3.6440908427454954e-05
2019-01-14,2420.8606994982024,1182.5424424582807,1238.3182570399217,207930.35241644253,2.7725571747227162e-05
2019-01-15,10.765980070738838,152.85660839795304,-142.09062832721412,204907.96971254065,3.0275060751055124e-05
2019-01-16,622.4967528482858,2374.3719129302053,-1751.8751600819196,203125.4567080675,2.0386336148561007e-05
2019-01-17,-485.93547142455253,-600.4446952495838,114.5092238250312,200150.5829160666,2.9503038470504396e-05
2019-01-18,401.27243627386736,-859.3819259679867,1260.654362241854,201372.0036323927,2.5756535732760473e-05
2019-01-22,1477.5656114351304,3814.0617406537162,-2336.4961292185862,200827.35256368073,1.8531859414202485e-05
2019-01-23,3036.8570656183783,2645.6183139274513,391.2387516909274,201006.52960703187,2.429421032112734e-05
2019-01-24,2131.3061503356585,83.88039508022167,2047.4257552554368,202661.00028531856,2.4147416593671324e-05
2019-01-25,-491.8995112716275,308.7150680610871,-800.6145793327147,204780.40622768278,1.73226331565847e-05
2019-01-28,752.7436180840708,756.4966260140535,-3.753007929982605,206921.50898610568,2.193440255148916e-05
2019-01-29,720.0442405693541,1164.360285864671,-444.316045295317,207882.96651462477,1.915026491874771e-05
2019-01-30,735.1537973264993,66.34495992438798,668.8088374021114,213940.80602317673,2.1623785887544175e-05
2019-01-31,377.4415422619459,315.18307430949,62.25846795245583,216880.93118514676,2.3689038957691022e-05
2019-02-01,-1443.0994620801132,-1227.2760915981864,-215.82337048192676,212415.91885108518,2.6056583902141305e-05
2019-02-04,-827.3092666217075,770.3211341778278,-1597.6304007995357,205424.38636596565,2.509267723646252e-05
2019-02-05,422.08669551745925,1659.0380445975625,-1236.9513490801037,204895.38820331584,2.3141719912011976e-05
2019-02-06,372.99805475309194,-1673.620164925463,2046.6182196785549,203487.6309608169,1.994400813588159e-05
2019-02-07,-442.44279080202404,526.3659736586769,-968.8087644607011,216374.29319905964,1.7298046102483464e-05
2019-02-08,-950.1578988006232,-889.2401823603029,-60.91771644032029,213475.61082336542,1.3701718787610378e-05
2019-02-11,693.8975994484528,891.817458175313,-197.9198587268603,212595.21526564314,1.4769558940900095e-05
2019-02-12,453.14622068382585,767.927930054336,-314.7817093705101,213152.13551584652,1.1880314980793396e-05
2019-02-13,-712.5592161875586,-104.93281530521456,-607.626400882344,212926.67302989453,1.1552673092059811e-05
2019-02-14,1214.6177370490607,1780.7201878755825,-566.1024508265216,212666.66409730195,2.1876147871473748e-05
2019-02-15,156.18860323968389,452.2115586578432,-296.0229554181593,214375.5093845404,1.418433309779248e-05
2019-02-19,643.7116663986773,365.8993273427055,277.81233905597185,211635.01244182128,1.3969241800218763e-05
2019-02-20,44.32580099503137,-1119.4188108386747,1163.7446118337061,211483.52513395486,1.4575410618545478e-05
2019-02-21,554.0868844223381,1349.9949901940336,-795.9081057716954,209815.35738658792,1.7230640745075835e-05
2019-02-22,30.83405506301836,272.0524230944011,-241.21836803138274,204964.5283082756,1.6738668837443554e-05
2019-02-25,51.04189673024352,-326.753846172518,377.7957429027615,201486.97208901777,1.272607512719509e-05
2019-02-26,1212.351514323463,1332.01999971546,-119.66848539199695,197220.4532358801,1.2366598151361866e-05
2019-02-27,1222.038044999063,733.4516753940923,488.5863696049707,194303.27684627436,1.6325232125413563e-05
2019-02-28,195.2208814497852,-18.407691538979098,213.62857298876426,183108.99325215266,1.1195525732199998e-05
2019-03-01,743.7289217891492,1405.1408659106244,-661.4119441214752,178616.52686229022,8.575483270397885e-06
2019-03-04,1161.4327861509453,1060.6376832361643,100.79510291478113,178474.19124729407,1.3882702543729982e-05
2019-03-05,-524.4220174508963,-350.1846469415731,-174.23737050932328,174599.55653201247,1.0427663190872577e-05
2019-03-06,464.4774182704594,367.8745522311004,96.602866039359,172469.53833029268,1.2831475831654792e-05
2019-03-07,1544.5292828789165,163.99904611875183,1380.5302367601646,171355.6489262411,1.303661938053168e-05
2019-03-08,490.67302279742904,-111.77308022684231,602.4461030242713,159923.27945051872,9.705762068069444e-06
2019-03-11,270.90291619446697,267.58687071655817,3.3160454779087694,165948.91068431712,1.1607501371732308e-05
2019-03-12,706.7816411247051,211.63709309223825,495.14454803246684,166332.0169344132,1.017425404441178e-05
2019-03-13,-214.44580831991607,457.41181032603373,-671.8576186459499,165146.44110090734,1.2999947469080039e-05
2019-03-14,-854.1696866818953,-743.889588600686,-110.28009808120927,164688.8242190536,1.1172049203763347e-05
2019-03-15,-1219.7456089333655,125.66740195406271,-1345.413010887428,164974.40485603508,1.2554524634237741e-05
2019-03-18,55.53148133029263,270.31738713063874,-214.78590580034611,161824.70069502256,9.099959318390273e-06
2019-03-19,979.2596903770395,812.7464564675223,166.5132339095172,168609.2760313232,1.0010803974929848e-05
2019-03-20,-719.8137081709165,-546.0207493317317,-173.7929588391848,171105.80388867273,8.763534085226918e-06
2019-03-21,-988.2931732693118,-1145.7752984116728,157.48212514236099,175175.88892509983,1.0135188496554362e-05
2019-03-22,2140.8716125085853,2779.9109044988268,-639.0392919902416,179027.19173224064,1.193352234342345e-05
2019-03-25,-178.03863224216968,612.7106393964838,-790.7492716386535,179071.1694851448,1.074052794390532e-05
2019-03-26,3021.52086998718,2020.384805010185,1001.1360649769953,180712.60802407458,1.3993390539756363e-05
2019-03-27,1004.6482218825194,522.7888260147133,481.85939586780603,182695.36208824808,1.0435213630938864e-05
2019-03-28,847.8084189670354,1042.3645817705103,-194.55616280347496,182965.82972290507,1.33443951713358e-05
2019-03-29,314.566909020747,28.15083595255181,286.4160730681952,182336.97428514293,9.53091246291164e-06
2019-04-01,630.5820048814393,366.20479707595194,264.3772078054873,181715.72882455273,1.2303548848662108e-05
2019-04-02,270.70844333027304,-632.2433018998203,902.9517452300933,182127.63384752025,1.050112397495071e-05
2019-04-03,-584.4336135322528,-173.61425537459817,-410.8193581576545,187275.764033435,1.107611635989631e-05
2019-04-04,1600.179170295477,-694.0682025536682,2294.2473728491454,186566.10165345218,1.2122444288255164e-05
2019-04-05,-466.41254405523523,-345.8521772820886,-120.56036677314665,187122.18263370398,1.3821809414713613e-05
2019-04-08,1904.2426453203693,964.689171387633,939.5534739327362,186761.47234941967,1.2197036381560894e-05
2019-04-09,292.29888666298575,1050.5203614079987,-758.221474745013,185987.01365976184,1.2798080224575293e-05
2019-04-10,-752.9855844480004,168.34279568800332,-921.3283801360037,185603.09926820156,1.0649675232927817e-05
2019-04-11,-193.91954653644916,-452.89943709784336,258.9798905613942,184279.11669137792,1.395647249985452e-05
2019-04-12,967.0725702639447,-191.03442813078402,1158.1069983947289,182496.06964514052,9.486698108011634e-06
2019-04-15,-1147.7243397405648,-287.2781913581546,-860.4461483824102,181914.9070984713,1.5784954764201426e-05
2019-04-16,190.6623568781149,317.2578404513363,-126.59548357322136,176336.3391417288,1.0606138682260704e-05
2019-04-17,617.7716610891828,401.6894547548754,216.0822063343074,172640.3739720563,1.2262231648455786e-05
2019-04-18,-291.4440004238669,-677.7099089632457,386.2659085393787,166611.45239351224,1.078186791921624e-05
2019-04-22,2237.245946582107,1562.7449827625499,674.5009638195573,161163.19679700406,1.1574183340772188e-05
2019-04-23,-329.7433906101164,-727.0236308462045,397.2802402360881,159861.63884587155,1.4283753122112173e-05
2019-04-24,-764.474703026918,-188.89397731064787,-575.5807257162701,158658.01545588,1.3169180446676861e-05
2019-04-25,-104.43622288258263,-97.31505883876515,-7.121164043817473,158207.17297124965,1.584915484573883e-05
2019-04-26,-1929.2125057308501,-1701.9127249190635,-227.29978081178638,157887.85821139655,1.0415735657910317e-05
2019-04-29,274.44449657221537,-153.49481881700063,427.939315389216,157177.1301965488,1.225202643932416e-05
2019-04-30,-931.2488324159114,-349.134280053674,-582.1145523622374,159156.43899380192,1.2320671273744988e-05
2019-05-01,-1507.5125741014301,-1259.330549651633,-248.18202444979696,164517.1968032858,1.163804552735166e-05
2019-05-02,-175.44014882897832,-758.6335311978942,583.1933823689158,161972.49147192895,1.5627870768497612e-05
2019-05-03,-363.4191273193264,-249.05466540192225,-114.3644619174041,159903.0023207179,1.1422588930083132e-05
2019-05-06,244.93287698850708,484.0187430471266,-239.0858660586196,162305.92760404435,1.2538296696425345e-05
2019-05-07,216.74637648999865,-231.95974755112138,448.70612404112,166998.23177903017,1.3928147376134933e-05
2019-05-08,72.3698204274252,-599.3472198702112,671.7170402976363,166783.39189762942,1.8856303958182494e-05
2019-05-09,-369.0475587048661,216.85538373921932,-585.9029424440854,169832.84193980493,1.2189931148037766e-05
2019-05-10,-1465.3425063949387,-581.083573461802,-884.2589329331367,173550.02179704065,1.1757967948215486e-05
2019-05-13,363.1706815808931,1481.336437575292,-1118.1657559943988,177430.93162302888,1.3535698746212365e-05
2019-05-14,1271.8700815245693,1565.134457447605,-293.2643759230358,179756.06126624113,1.4727821133771465e-05
2019-05-15,-56.56127606270819,-58.14741884357251,1.5861427808643231,180278.54303525947,1.2860046612118815e-05
2019-05-16,-11.290163518870308,-368.416972814064,357.1268092951937,182410.57799232667,1.7152949739101882e-05
2019-05-17,1029.1270253879784,-523.327566610701,1552.4545919986792,185526.76594587322,1.312883539759418e-05
2019-05-20,-349.13013343526904,-516.5351070837485,167.40497364847946,190145.90258774164,1.533281581970783e-05
2019-05-21,506.2061761743154,303.136112363702,203.07006381061342,189631.61866139667,1.4666022493561641e-05
2019-05-22,-1324.7674439595733,-1153.8764035301765,-170.89104042939672,189318.383802486,1.3638570310318735e-05
2019-05-23,957.3641810194596,1207.265620562302,-249.9014395428423,192582.88924029464,1.2831519106059949e-05
2019-05-24,-163.347530162626,-225.08609159806713,61.73856143544116,191706.04283120183,1.5511882482834916e-05
