date,pnl_mid,pnl_sim,impact_cost,turnover,max_impact
2019-01-02,5258.730722209576,5164.709336132778,94.0213860767975,453408.85856103693,2.457453724611394e-05
2019-01-03,-3326.817416776297,-2251.6133712214305,-1075.2040455548665,576178.70649104,4.3261137799908526e-05
2019-01-04,4760.219741423316,4440.195549210724,320.0241922125928,610229.3449094783,3.070326964242667e-05
2019-01-07,6190.350807912572,2635.596046916592,3554.7547609959797,594730.638943874,5.505566875607195e-05
2019-01-08,-3867.1657483497306,-4487.7315116407,620.5657632909689,577283.9067222557,3.898572676407716e-05
2019-01-09,362.0328382297714,328.8989278482726,33.13391038149887,5865.22283609587,8.986760824313253e-06
2019-01-10,-280.4742881770717,582.6374723946969,-863.1117605717686,470246.0513480494,6.415593672819273e-05
2019-01-11,426.8891719632503,608.9017414765548,-182.01256951330444,461038.23501253343,6.013527280391187e-05
2019-01-14,6798.382819214157,4671.789921293215,2126.5928979209425,449890.4128055682,4.682629891159092e-05
2019-01-15,148.5999185155051,-42.81760179786433,191.41752031336944,444231.84986246965,5.4029382032338436e-05
2019-01-16,1658.6291327218673,3568.668856984634,-1910.039724262767,440921.233493403,3.0400381973096372e-05
2019-01-17,-112.28135194905283,1033.6833214458034,-1145.9646733948562,435555.55609093717,4.8030505722108e-05
2019-01-18,2516.5430395237386,525.831307160714,1990.7117323630248,437715.8349687866,3.807469060046305e-05
2019-01-22,1115.5765101793875,4102.602678176171,-2987.026167996784,438344.85456720623,3.1975877606666956e-05
2019-01-23,6514.223941467086,5600.317822840209,913.9061186268756,439318.3813678584,3.944589385516144e-05
2019-01-24,4224.528913483831,1988.1266262782096,2236.402287205622,443005.8434550013,3.653089898300657e-05
2019-01-25,840.5437174511608,754.4457547401912,86.09796271096938,447482.23358004406,3.11370262005023e-05
2019-01-28,2653.383516287678,2867.96963157474,-214.58611528706209,452473.52240941435,4.0004981080206047e-05
2019-01-29,1453.2165431890576,3399.1189496034203,-1945.9024064143623,455320.00078190275,3.1411013695341114e-05
2019-01-30,1741.382887601757,1060.9659698296691,680.4169177720876,466747.30492532026,4.2366298627342934e-05
2019-01-31,1770.5220113976548,1653.542388664902,116.97962273275267,470381.44879848696,2.989230576153428e-05
