stock,date,pnl_mid,pnl_sim,impact_cost,turnover,abs_position_mean,abs_position_max,max_impact_dislocation,n_bins
AAL,2019-01-02,69.16422734022798,-35.9743845223299,105.13861186255788,15794.08392773707,67.72432606473346,273.7180618424658,2.2223683320889927e-05,2339
AAL,2019-01-03,352.1021030570242,397.12808261486356,-45.02597955783938,32064.495080915425,115.55886278819924,485.04308338098053,2.921172732544007e-05,2338
AAL,2019-01-04,-235.9931136203931,-189.73427552997015,-46.258838090422955,31146.0638326442,214.5248454229817,641.5075946706488,3.070326964242667e-05,2324
AAL,2019-01-07,239.6622354865902,250.53253566386184,-10.870300177271645,29734.230740213643,131.81893709397423,463.2660413781668,2.480727041109374e-05,2335
AAL,2019-01-08,203.27164012416483,158.25408260509857,45.01755751906626,28225.048790533692,174.54680593995428,519.3668630806154,2.606852822718691e-05,2333
AAL,2019-01-09,10.650444409991241,10.573213990134398,0.07723041985684276,283.16206543709006,16.605539774009923,28.27927034041668,3.2862809437252108e-06,58
AAL,2019-01-10,-341.31855918143185,-189.91496662588509,-151.40359255554677,27242.06311313399,200.4998149567756,457.52023164554987,3.8282466683806485e-05,2339
AAL,2019-01-11,44.408258623337396,80.465958560625,-36.0576999372876,26667.43210964697,100.19017547396174,269.28925670879926,2.6064906523223305e-05,2330
AAL,2019-01-14,134.10909362064342,376.99235654007566,-242.88326291943224,25797.614945824032,276.8969303622079,671.0196240180526,4.682629891159092e-05,2338
AAL,2019-01-15,-39.042812356828264,-6.3367220112632126,-32.70609034556505,25573.0960479676,250.18464647250568,639.5988038614877,4.738491517869867e-05,2339
AAL,2019-01-16,-84.4072022836609,175.48353349275277,-259.89073577641363,25386.271048959523,87.75401846551637,364.98538703087326,2.4516099185566607e-05,2334
AAL,2019-01-17,114.53751854050647,175.86202794031897,-61.3245093998125,24728.782835010214,155.83363203116093,465.58844848069566,2.7567025541086646e-05,2335
AAL,2019-01-18,74.19976436360177,192.08484958880004,-117.88508522519827,24561.20267896034,176.2957154303616,545.0608063658653,3.807469060046305e-05,2338
AAL,2019-01-22,68.56832511652883,278.1095483913593,-209.54122327483046,24564.446772403924,120.91366682029705,372.10628140239254,2.6596742233709306e-05,2337
AAL,2019-01-23,-120.83802274614733,-70.49122281150136,-50.34679993464597,25760.154101712476,93.34385261860619,377.2810263691914,2.282564592363492e-05,2340
AAL,2019-01-24,149.13732911588926,156.28316813484736,-7.1458390189581,26057.413431605244,93.95531034403238,326.77210696146943,1.7734986824255104e-05,2336
AAL,2019-01-25,144.75012700042123,124.84245005143515,19.90767694898608,26634.515111277105,128.80699536412095,529.0131987371996,3.11370262005023e-05,2333
AAL,2019-01-28,-37.30823484145621,43.62472585382537,-80.93296069528158,27226.42015728812,142.6063740139402,375.0690204250707,2.1122594269644462e-05,2340
AAL,2019-01-29,67.243491153224,13.681779480555477,53.56171167266852,27205.548112899905,147.44159829913707,468.3309526694481,2.985432777451628e-05,2338
AAL,2019-01-30,79.04806218189859,74.51599178898323,4.532070392915358,27088.6810185884,169.3673145393434,398.18123363716103,2.956608627785928e-05,2340
AAL,2019-01-31,-46.82403178006622,-111.53621172303457,64.71217994296835,27634.457684456404,140.2705811936062,461.8374942595924,2.1354222400359365e-05,2338
AAL,2019-02-01,23.047009039699105,135.83384190899062,-112.78683286929152,26469.915498865834,232.08060160801608,452.240278518251,2.007588554327221e-05,2330
AAL,2019-02-04,6.727506359799424,-33.278699155544345,40.006205515343765,25829.834678059888,108.30338501073243,328.5991436466104,2.1931376743621188e-05,2322
AAL,2019-02-05,78.37605305377733,24.704570441737125,53.6714826120402,25588.886704318043,160.37797134271287,461.9286652404802,2.994518053822344e-05,2329
AAL,2019-02-06,42.138268244627255,-64.16586149905929,106.30412974368654,25628.98754227543,214.13351811523336,486.63907728015147,4.080601916377588e-05,2323
AAL,2019-02-07,81.15208377635992,39.64320160425688,41.508882172103036,27382.009215784015,91.52676436845549,308.91263300721346,1.657127215745178e-05,2338
AAL,2019-02-08,57.76898982166307,-60.69923953954135,118.46822936120442,25646.63263359476,154.50453644418909,475.0364229931061,1.9685105753096952e-05,2332
AAL,2019-02-11,-19.970667978900373,32.30646822947652,-52.277136208376895,25841.712041293762,138.71878939048392,399.1102122005222,1.9893909643743733e-05,2336
AAL,2019-02-12,-81.63168156953772,44.451380440746114,-126.08306201028384,26456.911855242583,141.16543921858462,405.59871076293,1.6630198432007464e-05,2337
AAL,2019-02-13,13.670428278171883,41.34336160492634,-27.67293332675446,26405.397784588367,153.80693583211544,381.30502295064855,1.484506080325103e-05,2337
AAL,2019-02-14,-12.923192844300292,-83.67603559289336,70.75284274859307,25985.180622260734,179.1193610742737,456.63347228582853,1.8391507955547657e-05,2333
AAL,2019-02-15,348.7323863659728,153.66633365721623,195.06605270875656,27365.162888065883,210.22005591804322,504.56025354971575,1.3951381215870795e-05,2335
AAL,2019-02-19,95.7573871710854,64.38391160963535,31.37347556145005,27664.149693267005,83.3824392983695,325.32537029535604,1.2112476221955669e-05,2337
AAL,2019-02-20,16.842756999110584,65.79029370380555,-48.94753670469496,27493.365221558975,87.71755106600799,342.6290877119185,1.5031483907136818e-05,2337
AAL,2019-02-21,-80.55754688928855,29.247606771623325,-109.80515366091187,26915.737974339092,271.47271534301285,726.4886380683032,2.237254327938751e-05,2340
AAL,2019-02-22,25.822844574197838,-11.35022665961256,37.1730712338104,26200.144387912347,91.23543567196654,375.27981297569255,1.4023015153570208e-05,2333
AAL,2019-02-25,90.5140675375005,111.8696577587354,-21.355590221234905,25195.757061215983,128.40266961931036,603.2033620696673,2.497134771207e-05,2337
AAL,2019-02-26,89.46163672975166,-1.7591919404045164,91.22082867015618,24211.4700972809,113.70034459960151,383.80502822706075,1.2900765736034124e-05,2330
AAL,2019-02-27,-21.296418417927313,-79.03671065234468,57.74029223441737,24502.54845945391,157.85225893406948,403.0834202575086,1.815814729608023e-05,2337
AAL,2019-02-28,19.434031134374678,61.626268853856025,-42.19223771948135,23750.057004484537,128.05164636033356,380.65400729982684,1.3918063114253329e-05,2330
AAL,2019-03-01,43.12788775998608,20.617188506515348,22.510699253470733,23934.943174722997,149.88216801535393,412.01710002009537,1.171016285201869e-05,2333
AAL,2019-03-04,188.90221351418194,177.23250780742427,11.669705706757668,23797.5620812615,166.78652924721317,617.9291430976245,1.6520894030213204e-05,2339
AAL,2019-03-05,45.40773889194331,40.62824970412069,4.7794891878226196,24015.204901803318,93.49403188826459,269.7476226654937,1.3289491439732766e-05,2333
AAL,2019-03-06,132.58028428336468,108.4868258316866,24.093458451678075,24075.237335113885,127.39753576227658,467.6887955228157,1.6434650429933274e-05,2338
AAL,2019-03-07,-1.3215574730376503,27.896494393272548,-29.218051866310198,24440.35825531299,156.68436094806782,432.7695497877277,1.370026658539067e-05,2336
AAL,2019-03-08,-0.37401096088843033,6.789500050516113,-7.163511011404544,23012.056684988533,104.99126327057003,290.29516773810315,1.0717667341789958e-05,2240
AAL,2019-03-11,88.34154715172612,76.9942741646714,11.347272987054723,24031.493506747036,68.92195689916402,242.72460905398555,1.1155104178206152e-05,2335
