date,pnl_unpert,pnl_pert,pnl_mid_raw,pnl_mid,pnl_sim,impact_cost,turnover,day_volume,flow_flag_count,max_impact
2019-01-02,2321.7176892514417,2299.020605944919,2198.815769651944,2321.7176892514417,2299.020605944919,22.697083306522302,472461.337025789,19817464.0,1606,2.5674554718999737e-05
2019-01-03,-6865.341126821461,-6897.0299574810015,-5404.617073935479,-6865.341126821461,-6897.0299574810015,31.688830659539768,603159.9818204435,30908381.0,1397,4.137264870258603e-05
2019-01-04,655.6983482943007,617.2195986571154,-288.22261875834926,655.6983482943007,617.2195986571154,38.4787496371851,638856.4572216201,29947016.0,1373,3.0025173677889275e-05
2019-01-07,-1949.5441491803313,-1982.3544011577249,-4714.818842547012,-1949.5441491803313,-1982.3544011577249,32.81025197739362,622015.4162296222,23960457.0,1894,5.2956759627766775e-05
2019-01-08,-4920.833399396604,-4956.70699164317,-2323.616114672128,-4920.833399396604,-4956.70699164317,35.87359224656645,603643.798870792,22259708.0,1821,3.58065391295008e-05
2019-01-09,-3682.5150926928995,-3680.8208061022356,-2371.723309371205,-3682.5150926928995,-3680.8208061022356,-1.694286590664511,6310.827430297631,1553229.0,45,1.636076197571515e-05
2019-01-10,-2414.914141898042,-2461.9432921903963,-2201.176857492621,-2414.914141898042,-2461.9432921903963,47.02915029235396,500363.8907208862,21774504.0,2174,6.916944814900836e-05
2019-01-11,3672.2065579074674,3644.8223564779823,-1085.9211791137143,3672.2065579074674,3644.8223564779823,27.384201429485096,488638.2570920427,16852388.0,2396,6.319918898395468e-05
2019-01-14,2927.7425456919623,2891.752815498066,2406.5435767513773,2927.7425456919623,2891.752815498066,35.98973019389624,476814.6984800162,16179434.0,2654,4.408663033047492e-05
2019-01-15,-14108.664746836292,-14136.934786843225,-10277.422250889134,-14108.664746836292,-14136.934786843225,28.270040006932028,469792.7722980992,16690357.0,2079,5.382009395243567e-05
2019-01-16,14186.498851169408,14157.697225209155,5756.03146913301,14186.498851169408,14157.697225209155,28.80162596025322,465823.8861232594,17444476.0,2422,3.291874468901125e-05
2019-01-17,-16379.898969457567,-16410.031007528873,-7414.892931248604,-16379.898969457567,-16410.031007528873,30.13203807130447,458826.47963064234,17282083.0,2422,4.334905231075624e-05
2019-01-18,6202.727784845886,6183.796409637176,4673.566713840603,6202.727784845886,6183.796409637176,18.931375208710023,461628.5509071116,19998019.0,2049,3.887106668030727e-05
2019-01-22,19803.31412818121,19766.941767702323,22580.512378567826,19803.31412818121,19766.941767702323,36.372360478885525,460452.804493168,18617061.0,1729,3.1999426973263606e-05
2019-01-23,8588.312959260036,8553.349620599674,13731.546284478518,8588.312959260036,8553.349620599674,34.96333866036169,460710.3881793104,17997976.0,1861,3.910767801514753e-05
2019-01-24,-5509.103099211063,-5533.025906770496,-9129.141374279601,-5509.103099211063,-5533.025906770496,23.92280755943363,464520.33117729763,23250604.0,2353,3.7654195560822556e-05
2019-01-25,-1377.1064200357166,-1399.6807166281142,-2594.2498288637366,-1377.1064200357166,-1399.6807166281142,22.574296592397783,469454.91971699207,23567482.0,2108,3.315125907343147e-05
2019-01-28,9759.14298808241,9731.936203041732,6018.493968599154,9759.14298808241,9731.936203041732,27.20678504067756,474215.7379744709,22469419.0,1851,4.049572118252536e-05
2019-01-29,19231.009551264655,19211.300671573546,21514.221529733302,19231.009551264655,19211.300671573546,19.70887969110992,476435.8742274577,21634369.0,2402,3.1561200238608075e-05
2019-01-30,-50435.14333045819,-50461.295858033445,-37056.483717378585,-50435.14333045819,-50461.295858033445,26.152527575249103,490438.32095268264,33410824.0,1867,4.227003064303028e-05
2019-01-31,-14992.024843549047,-15016.048274008757,-27284.195386946467,-14992.024843549047,-15016.048274008757,24.023430459712266,497156.0798068042,25635771.0,1888,3.114855070246274e-05
2019-02-01,5874.638610803479,5853.773930841181,6811.038895358301,5874.638610803479,5853.773930841181,20.864679962298567,486796.04814086563,20674084.0,1943,3.476545922014018e-05
2019-02-04,58.842006856194814,28.790817884250146,952.2243003102105,58.842006856194814,28.790817884250146,30.051188971943667,470781.87708253105,18875742.0,2644,3.583786080699029e-05
2019-02-05,-13271.063400809533,-13297.580811437863,-6937.428458595215,-13271.063400809533,-13297.580811437863,26.517410628331145,469561.71132077754,22230549.0,2318,3.2707542353415525e-05
2019-02-06,21251.3804011766,21234.773204652705,20149.125009857788,21251.3804011766,21234.773204652705,16.607196523890856,466308.17702825705,18483188.0,2164,3.874475542465193e-05
2019-02-07,6558.929749869072,6539.367038421413,6761.685796598926,6558.929749869072,6539.367038421413,19.56271144766032,495559.7851365274,21014474.0,1521,3.2975955018908765e-05
2019-02-08,-4668.763998442366,-4682.232278695374,-5970.33447164569,-4668.763998442366,-4682.232278695374,13.468280253008086,488954.21214562503,17075949.0,1872,2.4397360613295088e-05
2019-02-11,2795.674795214237,2767.4383013669094,5498.340117748904,2795.674795214237,2767.4383013669094,28.236493847327125,486939.4830241286,15571637.0,2323,2.9819120572891454e-05
2019-02-12,-12791.698982709064,-12804.935940276371,-17321.875203362222,-12791.698982709064,-12804.935940276371,13.23695756730809,488316.9727611906,17451884.0,2298,2.505522806870125e-05
2019-02-13,8033.247986447176,8025.835736354372,3093.0384490083406,8033.247986447176,8025.835736354372,7.412250092804307,487767.5837105748,15909830.0,2454,1.974616612820544e-05
