stock,date,pnl_unpert,pnl_pert,pnl_mid_raw,pnl_mid,pnl_sim,impact_cost,turnover,day_volume,day_participation,mean_bin_participation,max_bin_participation,abs_position_mean,abs_position_max,max_impact_dislocation,flow_flag_count,n_bins
AMAT,2019-04-30,1048.246394642802,1048.1597210699153,54.59172806483866,1048.246394642802,1048.1597210699153,0.0866735728866388,11902.91267618434,1375291.0,0.00865483208730686,0.11657096978052342,5.518584163236121,1352.2505870015045,1479.5594929754484,4.5699224564474394e-06,61,2340
AMAT,2019-05-01,2607.8504128662235,2607.6930685196985,986.9652622168242,2607.8504128662235,2607.6930685196985,0.1573443465249511,12057.23099516367,1253221.0,0.009620993420285546,0.044573265070813446,5.759748935284388,1476.733720287457,1699.7155660104504,9.073679849981933e-06,48,2340
AMAT,2019-05-02,1003.496408602206,1003.4983534232992,-645.0448991874883,1003.496408602206,1003.4983534232992,-0.0019448210932750953,12146.779899896039,1754878.0,0.006921723276430635,0.044035354676796735,5.540827610753657,1520.135676926756,1650.796810544473,6.122700722508562e-06,23,2340
AMAT,2019-05-03,656.0281101099197,655.9547709215838,-19.446143014245365,656.0281101099197,655.9547709215838,0.07333918833592179,12217.974762102709,1187920.0,0.010285183145416113,0.061889862823189014,5.550525390200647,1517.3625665757374,1620.7664953422284,5.0499576797792545e-06,60,2337
AMAT,2019-05-06,-1847.5235357355575,-1847.565118441814,-1060.4389285704724,-1847.5235357355575,-1847.565118441814,0.041582706256576785,12819.457334733543,1847006.0,0.0069406690258361605,0.030159101788902208,4.153762923824007,1518.294370480638,1709.47748322327,6.379540763233713e-06,51,2339
AMAT,2019-05-07,-50.80730839547738,-50.93934588058693,373.6452393577125,-50.80730839547738,-50.93934588058693,0.13203748510954938,13048.86346199987,1321175.0,0.009876710853596132,0.05595934131952558,6.122312041539749,1672.0729564144979,1813.4139229456391,5.890753610313245e-06,19,2340
AMAT,2019-05-08,458.6048260730398,458.53175310067934,389.7420605294828,458.6048260730398,458.53175310067934,0.07307297236047816,13090.695110649782,1006481.0,0.013006400628178557,0.12845389296177953,6.149525821044952,1709.2737663677901,1859.7478892635131,6.387094974612652e-06,29,2340
AMAT,2019-05-09,-850.1655073510274,-850.1860939946127,-448.7448556587681,-850.1655073510274,-850.1860939946127,0.020586643585374986,13518.138451978104,1457942.0,0.009272068746203966,0.043916731543832924,6.332254874449269,1853.155357081825,2080.4014080118914,1.1234568827463588e-05,28,2340
AMAT,2019-05-10,816.2392949639072,815.9653224849073,-268.5800705523369,816.2392949639072,815.9653224849073,0.2739724789998945,13613.60245751299,1052265.0,0.012937427793866555,0.06957069906700566,6.38437899602594,1986.0528039247035,2109.8788859058195,6.245173158534324e-06,17,2340
AMAT,2019-05-13,6.912349122078751,6.996486896497004,254.66471771160872,6.912349122078751,6.996486896497004,-0.08413777441825232,14128.183415631032,1544531.0,0.009147232017765284,0.060712679417533714,6.577985367963881,1921.6825941519112,2078.359497334413,6.291632984874434e-06,14,2340
AMAT,2019-05-14,-1442.2936260562067,-1442.4949391905618,-943.3805779441861,-1442.2936260562067,-1442.4949391905618,0.2013131343551322,14496.931011569894,1224840.0,0.01183577529438122,0.08226972869875063,6.777105860342411,2052.2321566153205,2219.344204464632,7.157751424720013e-06,35,2340
AMAT,2019-05-15,-2302.2863355757345,-2302.3346119781822,-1937.7919315601998,-2302.2863355757345,-2302.3346119781822,0.04827640244775466,14397.406690219144,1381410.0,0.010422254573384545,0.18725226177141865,6.940627762721626,1851.8062696129123,2076.198026294356,1.01018923115365e-05,30,2340
AMAT,2019-05-16,277.87696613101525,277.7390777436285,-810.1977904580526,277.87696613101525,277.7390777436285,0.13788838738673803,14645.944636486398,1340421.0,0.010926376591001184,0.07715468711024938,6.854077838498607,1902.7931056389202,2071.9408122286454,6.467929735800193e-06,38,2340
AMAT,2019-05-17,1375.6930027806322,1375.679986476362,948.4151779559122,1375.6930027806322,1375.679986476362,0.013016304270195178,15312.634683244058,1977556.0,0.007743211662903128,0.05684928376674326,7.133037871628409,1966.1122903602432,2117.3838599039173,6.463713887613692e-06,29,2340
AMAT,2019-05-20,3652.28631327904,3651.7075838707806,2942.118156558202,3652.28631327904,3651.7075838707806,0.578729408259278,16174.01223488613,1987180.0,0.00813917825002573,0.047516416315232284,7.541210783006667,1894.991072889769,2167.7845323622373,8.060326481861349e-06,13,2340
AMAT,2019-05-21,-962.6244079292885,-962.5993379939789,-378.1331694442375,-962.6244079292885,-962.5993379939789,-0.025069935309602442,16281.310047851322,1077090.0,0.015116016347613776,0.08252163234650248,7.634892293171761,1813.4471976829625,1990.1563616295964,7.5838193640011525e-06,30,2340
AMAT,2019-05-22,186.24606905344194,186.3078228403533,507.4528345402472,186.24606905344194,186.3078228403533,-0.06175378691136757,16003.99590295161,914427.0,0.017501665964534743,0.07018612820724474,7.45963388732918,1745.0158072539552,1941.2733862368104,1.3092388519121527e-05,30,2340
AMAT,2019-05-23,-2762.5645964683645,-2762.5114519171257,-773.7841906537531,-2762.5645964683645,-2762.5114519171257,-0.053144551238801796,15978.296526065798,1141697.0,0.013995216354309241,0.08723175848723959,7.5371778269055785,1762.6097599626073,1962.5914321798025,1.075802655496963e-05,19,2340
AMAT,2019-05-24,1925.7603660436628,1925.6207182491742,1552.386763021376,1925.7603660436628,1925.6207182491742,0.1396477944886101,16075.58895816446,1002760.0,0.016031342452994198,0.0743607649906646,7.519525508602434,1703.2144456179249,1854.0127556469706,8.155570208127818e-06,42,2340
AMAT,2019-05-28,2036.8075438314286,2036.970420753068,1057.1991911051427,2036.8075438314286,2036.970420753068,-0.1628769216395085,16219.686664032868,1094987.0,0.014812675094802831,0.28737649686338756,7.587058536502799,1689.7648092297277,1875.6063034016684,7.238847834359699e-06,39,2340
AMAT,2019-05-29,-576.03151023084,-576.2366173178128,-1161.1353208975877,-576.03151023084,-576.2366173178128,0.20510708697281643,16168.368625603525,1296853.0,0.012467387302649973,0.09838921342469956,7.640776210783046,1891.3462339553066,2200.467426663657,1.3602241363250822e-05,16,2340
AMAT,2019-05-30,-911.3399275933542,-911.6571908860374,-581.5929518335702,-911.3399275933542,-911.6571908860374,0.3172632926831511,16132.05798741274,994362.0,0.016223526228287828,0.09737130268604328,7.521955176317525,1844.7768146780486,2070.8314604946886,9.055738087345583e-06,37,2340
AMAT,2019-05-31,887.9292333875546,887.9104629172073,952.6728784475533,887.9292333875546,887.9104629172073,0.01877047034736279,15551.317088569709,1024980.0,0.015172312716901509,0.19992957965643218,7.293600786767331,1752.2676128977796,1891.4810564510708,9.282885947576366e-06,29,2340
