date,pnl_mid,pnl_sim,impact_cost,turnover,max_impact
2019-01-02,2586.9877545916565,2925.0791920063507,-338.091437414694,427076.3263168068,0.0007275408325723187
2019-01-03,-5540.068973468347,-5693.413535423263,153.3445619549156,546714.4514241676,0.0009768273790381756
2019-01-04,3817.454154400397,2343.047206625983,1474.4069477744135,579243.3513024531,0.0009230237696074894
2019-01-07,2124.175048000235,549.2052685518817,1574.9697794483534,563396.7871042183,0.0014635450102162613
2019-01-08,-4867.399847546935,-6437.688856766582,1570.2890092196462,546737.4750691773,0.0009465192934817217
2019-01-09,130.3281357550288,52.0252698625367,78.30286589249206,5886.718235358245,0.00037324382615131087
2019-01-10,-1055.1794319632854,-493.6224154682745,-561.5570164950109,460879.3016726373,0.001879526792737569
2019-01-11,-155.08061426669488,-49.490686130246516,-105.58992813644825,447959.8899446318,0.0016932453882913658
2019-01-14,6590.657760873068,3697.8518412404255,2892.8059196326417,436339.0144333352,0.0014429197544682435
2019-01-15,-369.54760769124306,-851.342302711749,481.7946950205059,429730.1405468955,0.0015797807915213158
2019-01-16,1458.9110428862846,1556.6083130619895,-97.697270175705,424351.9391349965,0.0011712633272349805
2019-01-17,-1259.3230570612532,-866.7758141959958,-392.54724286525703,418592.92390244745,0.0013320961011852742
2019-01-18,1605.478432825366,-1217.5760069965672,2823.0544398219336,420337.4649388392,0.0011922522636054393
2019-01-22,-3.7443018284555194,3371.7077482869277,-3375.4520501153834,419870.1970385506,0.0009754953522730343
2019-01-23,5116.992428087704,3121.499112100258,1995.4933159874458,418135.0824787013,0.0010839936549935036
2019-01-24,3802.84211740931,-68.01024144502406,3870.8523588543344,421789.0766298909,0.0011423795939748515
2019-01-25,-116.85403201315242,41.31280533398959,-158.166837347142,427054.34103924234,0.0009193858114013782
2019-01-28,1246.9715783262186,1610.3583398879075,-363.3867615616888,431031.50587001635,0.0010868664867154092
2019-01-29,653.136568942787,2306.3940157870816,-1653.2574468442947,432241.4482622026,0.0009613441319407171
2019-01-30,511.50967818890916,-393.69053115649234,905.2002093454016,446246.8388910512,0.0010616616720186488
2019-01-31,37.56981550485388,-527.0088108778342,564.578626382688,453095.30350682535,0.0012057841301407251
2019-02-01,-1053.759197382492,-979.479757696944,-74.27943968554777,442017.84955362027,0.0011199065375450624
2019-02-04,-1938.8093331183693,-864.725440260782,-1074.0838928575872,428736.4790129962,0.0012189290201186987
2019-02-05,865.321703457352,3071.652546921185,-2206.330843463833,427921.91357262724,0.0012135641552202523
2019-02-06,1210.3686365139115,-1910.8119304585384,3121.1805669724504,423652.6143717128,0.0009469177734262241
2019-02-07,-676.2532631946578,1132.1726834092042,-1808.4259466038618,445553.2124406927,0.0008494893176544642
2019-02-08,-1529.7544436867481,-1320.4238630547052,-209.33058063204308,440104.40825144196,0.0006596539052390437
2019-02-11,1274.9438480184601,731.2476466188649,543.6962013995953,438013.79612808634,0.0007790555768520989
2019-02-12,634.2221161930623,783.567850318389,-149.34573412532674,439809.3208988632,0.0006428536745365569
2019-02-13,-408.3013585572544,-395.26773918736916,-13.033619369885272,438840.1699614613,0.0005195601605897758
2019-02-14,2538.6866837317107,2845.1735529134808,-306.48686918176986,437962.01875735394,0.0010734641917192372
2019-02-15,-9.581494977884255,613.5065590956121,-623.0880540734964,440405.8002211856,0.0006749313386963886
2019-02-19,1170.9106341210893,599.7494647488442,571.161169372245,435887.7935876244,0.000658269803091323
2019-02-20,-306.1427180411057,-2226.921179306989,1920.7784612658834,434357.41102094087,0.0007091817543046109
2019-02-21,1393.849776968995,2088.345829040297,-694.496052071302,431443.60793047084,0.000749228918340734
2019-02-22,-59.912240206731994,69.67510754057332,-129.5873477473053,421829.8929230105,0.0008096586903851371
2019-02-25,212.282667213251,-605.943536520055,818.2262037333059,415445.5092804432,0.0006369805094179939
2019-02-26,1534.1136336654167,1381.026170766074,153.08746289934246,405667.2477187759,0.0006043503621415851
2019-02-27,1640.0249426577438,664.9162228803386,975.1087197774053,398439.73294427735,0.000824237487910266
2019-02-28,155.3699268253817,-6.917401167715429,162.28732799309708,375830.1116059892,0.0005571681719437655
2019-03-01,1291.3664982550783,1829.1956537700298,-537.8291555149516,366534.63677497325,0.00043496422136045696
2019-03-04,1815.7481706712504,1255.9386301971672,559.809540474083,365251.2320655909,0.0006611104354557002
2019-03-05,-320.36903618062325,-771.5890528010475,451.2200166204242,357455.1406276806,0.0005136765631659068
2019-03-06,775.7309741722537,522.2749290732755,253.45604509897805,352515.37019956,0.0006104574170198672
2019-03-07,2555.6416790082526,551.4867136487205,2004.1549653595323,350412.2606603736,0.00065814286977407
2019-03-08,1068.7517357547486,673.1170685967375,395.6346671580111,326974.9329734842,0.00043452731791323516
2019-03-11,266.07578331405847,92.00517502105654,174.07060829300192,339194.78555626376,0.0005362586174578924
2019-03-12,941.7558295521399,387.1783945612941,554.5774349908459,340176.145469194,0.0004994754504338101
2019-03-13,-119.88981530862614,534.0395983749258,-653.9294136835521,338004.34074678656,0.0006278560939532322
2019-03-14,-768.4597595898313,-725.4214854864064,-43.038274103424946,336891.29132877244,0.0005286030987044534
2019-03-15,-1361.8786099711738,-593.5177739458911,-768.3608360252824,337406.05042365467,0.00047008975362262847
2019-03-18,84.64740338840522,399.1772137713682,-314.529810382963,331609.28297540743,0.0004313982343566003
2019-03-19,1100.7130077300214,535.0006698642961,565.7123378657253,345193.9888283025,0.00044183631311133084
2019-03-20,-838.7474897836456,-669.2859503069911,-169.46153947665454,350395.15596594254,0.0004886417054630703
2019-03-21,-1130.005627178644,-603.325839488497,-526.6797876901474,359050.7688728974,0.0004837176803745986
2019-03-22,3361.9514416694074,3979.7754277850463,-617.823986115639,367639.943899028,0.0005563384451158375
2019-03-25,-625.1269146441545,275.6081698061157,-900.7350844502702,367663.87282021553,0.0005331710484843607
2019-03-26,4387.686758190309,3476.2309747665668,911.455783423742,371051.97617308307,0.0007025566910531507
2019-03-27,2487.9397448311447,859.4617137354537,1628.478031095691,374912.7255350143,0.0005310361867302441
2019-03-28,2055.540055157032,2412.179717806203,-356.63966264917116,375732.6255526777,0.0007540294637575094
2019-03-29,496.9952159515004,-214.99828192775038,711.9934978792508,375205.04300333635,0.0004946845567703131
2019-04-01,1245.1137031550213,424.8290156766948,820.2846874783263,372885.08035505255,0.0006555413265308449
2019-04-02,192.81820273348123,-906.4256801016995,1099.2438828351808,374001.6893947342,0.0005429895017060394
2019-04-03,-633.9117789661505,-610.8713965146817,-23.04038245146877,384636.317561637,0.0005823153271209352
2019-04-04,2454.81982158927,-1031.5063103106052,3486.3261318998757,384564.0691140107,0.0006293833256819439
2019-04-05,-729.9021262332355,-485.212616052435,-244.6895101808005,385591.83344632963,0.0006721911663550204
2019-04-08,2510.158209324866,1912.7714569303528,597.3867523945135,383377.65084682324,0.0006284682333304438
2019-04-09,701.3922223435236,691.4973262482539,9.894896095269779,383003.9163779331,0.000585383394703867
2019-04-10,-1084.2260003487181,24.336502770561648,-1108.5625031192797,382285.9772040635,0.000528945301623955
2019-04-11,-584.8073887164284,-576.0166784813413,-8.7907102350871,379321.4196374614,0.0007189587434436348
2019-04-12,1668.568344172461,95.31312192799619,1573.2552222444647,375675.35170859384,0.0004602548412421536
2019-04-15,-1370.6132885132854,-755.0905590255396,-615.5227294877457,373713.9755554027,0.0006895267272495384
2019-04-16,498.7717415535573,-170.43234933357735,669.2040908871347,362840.4039898416,0.0005178196012965769
2019-04-17,836.9872195918092,403.76511021235467,433.22210937945454,355263.81928628584,0.0005974518223760822
2019-04-18,-460.412772647537,-1188.0551851345442,727.6424124870073,342491.6189595065,0.0005583443790718102
2019-04-22,2964.903553163295,2111.4761651214,853.4273880418946,330832.3750760436,0.0005512323213607563
2019-04-23,-205.5399108027629,-588.5923573696246,383.0524465668617,328629.8411838041,0.0007000672556296809
2019-04-24,-525.5480608541388,285.8825860526605,-811.4306469067994,325225.7308444059,0.000706547210446528
2019-04-25,449.74060650178853,121.79119052064974,327.9494159811388,324308.5005226283,0.0007821733913878356
2019-04-26,-3023.1680122117064,-3045.1251516311672,21.957139419460844,323663.4377745059,0.0005808452028764777
2019-04-29,251.62358939020686,-64.77053837138858,316.3941277615955,322348.1883396355,0.0005589311475871088
2019-04-30,-1485.5550412632576,-967.2410662843835,-518.313974978874,326953.92047090555,0.0006251439713169236
2019-05-01,-2970.8180743522107,-2768.2518301723453,-202.56624417986538,338329.5170413601,0.0005640356570378867
2019-05-02,-499.72344778508796,-1553.5321573029153,1053.8087095178273,333258.7132870063,0.0007924256634927074
2019-05-03,-547.1509481374175,-1058.7545177713919,511.6035696339742,328728.6883281298,0.0005976482507849132
2019-05-06,613.5634560562629,989.6078582695236,-376.0444022132608,333431.90591121203,0.0006419469768229644
2019-05-07,352.4625125026828,-304.8355005074653,657.2980130101481,342467.7016900233,0.0006538285527441064
