stock,date,pnl_mid,pnl_sim,impact_cost,turnover,abs_position_mean,abs_position_max,max_impact_dislocation,n_bins
AEP,2019-05-17,-14.755365235949832,-15.098227777930433,0.34286254198060107,9844.25548491471,26.145782225590658,75.75073038604843,7.405551666549596e-06,2315
AEP,2019-05-20,17.52699682404453,18.844118950518403,-1.3171221264738726,10022.37111227329,51.902338616829844,135.76615396288872,1.2435412200497992e-05,2313
AEP,2019-05-21,2.0752410416914007,6.7536093934877375,-4.678368351796337,9856.256800154704,32.703766566336476,104.72889808722348,8.24220097840833e-06,2313
AEP,2019-05-22,15.16646306785834,26.584081351865308,-11.417618284006968,9443.856839287328,41.93923946837812,118.7715258655553,8.435043646619825e-06,2208
AEP,2019-05-23,29.273307967907595,25.572469187331976,3.7008387805756193,9794.401011281177,41.00366669839643,129.9263411342422,9.161744950597522e-06,2274
AEP,2019-05-24,15.042672031773918,8.742173024678703,6.300499007095215,9109.409701328888,32.204509586495625,115.69568668992538,1.0930035365600648e-05,2139
AEP,2019-05-28,36.93448228470086,40.399605706271736,-3.4651234215708726,9510.903347845522,30.88762258180646,120.75185915891937,9.672149916174757e-06,2205
AEP,2019-05-29,-22.286634773732366,-17.268186828411608,-5.018447945320759,9577.534134100795,43.4677266289893,147.2632566230926,1.5119895836919584e-05,2253
AEP,2019-05-30,-21.10838045081801,-22.116357957669713,1.0079775068517023,9307.45335318915,42.316739510068466,116.18240581563242,1.3313198295859055e-05,2197
AEP,2019-05-31,19.30188561408218,23.68457953032734,-4.3826939162451595,9659.27344223162,35.60164579416656,127.288831346079,9.00738055510339e-06,2243
AEP,2019-06-03,-24.421154374212474,-9.675616203685866,-14.745538170526608,10254.1295827926,37.65050945932709,111.37223386146759,1.0574335367217558e-05,2323
AEP,2019-06-04,80.96954268332283,80.69079109459676,0.27875158872606676,9953.320462102372,32.35176305852636,99.74099012357851,8.457006627885742e-06,2261
AEP,2019-06-05,-47.77332494423848,-13.66809852770045,-34.10522641653803,10137.696878405184,43.06665884765614,137.10914591045832,9.380525332338867e-06,2249
AEP,2019-06-06,-11.480869484823268,-17.029613646454074,5.548744161630806,9958.671471701255,41.747402550626944,146.324173916522,1.2201108412920203e-05,2218
AEP,2019-06-07,-58.994364836292114,-59.85274507198949,0.8583802356973749,10001.78633387012,38.74711372734457,134.81187925622498,1.5045749898499756e-05,2246
AEP,2019-06-10,4.189746627290178,2.3648704641063434,1.824876163183835,9997.60461240431,38.37069829880059,106.76953396680149,8.10415907419622e-06,2275
AEP,2019-06-11,-27.427658747983813,-6.670253774192133,-20.75740497379168,9556.011687703818,43.56356996326874,139.7942980617753,1.3078271421986673e-05,2255
AEP,2019-06-12,24.696155320794297,28.173410953409714,-3.4772556326154174,8936.179631840296,34.23369312144221,132.761472314602,8.409977830953265e-06,2148
AEP,2019-06-13,-19.961912606343436,-13.185614784747417,-6.776297821596019,8766.413831483904,24.558468514985755,101.90501281795103,1.0839654004628278e-05,2130
AEP,2019-06-14,-7.264111826452178,1.2804919263895438,-8.544603752841722,9146.246481290651,28.055577061850336,98.98544410853889,9.063154429563056e-06,2224
AEP,2019-06-17,-41.05393820721105,-39.658811072334245,-1.3951271348768017,8739.36026471552,31.47401658260731,93.5629718767004,1.0137833439014829e-05,2160
AEP,2019-06-18,53.38486044857531,67.84486420506398,-14.460003756488675,9240.728408582048,51.043773283308596,151.85482647395577,1.5099459815446954e-05,2273
AEP,2019-06-19,45.07365727291307,46.20799239286156,-1.1343351199484957,9329.933851835332,31.30570342654229,106.71493201633274,8.260653932282092e-06,2276
AEP,2019-06-20,66.86114848138567,58.79144304298432,8.06970543840135,9410.794978560873,43.16929864872762,143.3947531050976,1.1787074398390539e-05,2258
AEP,2019-06-21,46.701521485090396,46.22838161034094,0.4731398747494566,9323.50394071047,39.31085186062777,111.25593903807908,9.559293176132174e-06,2252
AEP,2019-06-24,-2.7539443001240755,-33.49155643084509,30.73761213072101,9580.782876140664,43.4016724562936,156.13618685056647,1.3011517852312089e-05,2252
AEP,2019-06-25,8.311916821460764,16.262043965199044,-7.95012714373828,9760.819136580052,31.06125215199065,102.34906446610759,1.0278203856899464e-05,2254
AEP,2019-06-26,-84.35828049680185,-105.98000612253995,21.621725625738094,9908.745662834384,44.9656343972698,134.74052913424703,1.2475922734032886e-05,2257
AEP,2019-06-27,57.56207082835007,51.377116559487405,6.184954268862668,10114.269789214002,39.869772586061174,128.7523345137783,1.1661627639604701e-05,2251
AEP,2019-06-28,55.382612031934244,34.947634825489374,20.43497720644487,10308.791458453066,35.38607182984464,122.98556175139379,1.0987011736078216e-05,2256
AEP,2019-07-01,28.25732630895114,38.45755569750789,-10.200229388556753,10309.847441388023,49.45466278263575,169.48692092255223,1.2458999463422265e-05,2269
AEP,2019-07-02,27.86442226790488,21.75470462647366,6.109717641431221,10512.847692902578,38.789064839434744,116.92166781867884,1.0777668025910415e-05,2278
AEP,2019-07-03,-42.62293606714552,-37.02174748311918,-5.601188584026339,5403.278169288491,35.36153666332255,145.35187958656138,1.2654776156182866e-05,1238
AEP,2019-07-05,2.7696953492420207,-3.610523741769959,6.38021909101198,9898.539137193207,45.662114550482634,102.14851702582939,1.1107191876619794e-05,2183
AEP,2019-07-08,6.955873730671382,-0.7441409495330475,7.700014680204429,9634.620835990732,38.29040068434807,141.47142362503845,1.0901575863014645e-05,2173
AEP,2019-07-09,16.734633586213924,12.128185332158036,4.606448254055888,9656.023987230856,35.49173031172627,107.56193789637975,1.1137990108445743e-05,2188
AEP,2019-07-10,3.203491031684991,6.03905059089372,-2.835559559208729,9792.635407322963,31.839631765690488,93.87549039767654,7.907316055651273e-06,2222
AEP,2019-07-11,20.109898323761726,18.862885010705305,1.2470133130564207,9534.507192847841,45.39671186093176,154.60304458967315,1.0801186205537955e-05,2159
AEP,2019-07-12,83.76444490448287,78.44303066220895,5.321414242273917,9684.90165741552,49.0121949895083,162.6092891626935,1.4104099824559703e-05,2201
AEP,2019-07-15,-39.83649195296796,-31.25351478730454,-8.582977165663422,9837.229579011731,37.6068931505746,164.38701791064176,1.2843060914249353e-05,2228
AEP,2019-07-16,8.861439113146481,-11.094240373282943,19.955679486429425,9627.720885497445,51.35228145065402,140.00160584696482,1.064466658801787e-05,2200
AEP,2019-07-17,12.350915030214978,5.233951791291908,7.11696323892307,9211.025858369198,33.92951052235647,118.65821593457058,1.2090761477143418e-05,2145
AEP,2019-07-18,-33.07068821432726,-24.5634683575895,-8.507219856737763,9360.167954067016,30.098394371933146,126.21828069135456,8.626770021144305e-06,2211
AEP,2019-07-19,-23.789737791197204,17.63823381807807,-41.427971609275275,8961.116661149645,39.616042582583404,168.96177773626871,1.203158612539647e-05,2165
AEP,2019-07-22,-6.569852285581451,-4.3756641551433635,-2.1941881304380875,8989.214513516688,28.42053169729118,114.43415900999672,9.502387616830355e-06,2201
AEP,2019-07-23,42.65012592710049,39.49549927018285,3.1546266569176424,8942.85366229593,33.325423005228906,94.19980654261964,1.2966609707361655e-05,2219
