stock,date,pnl_unpert,pnl_pert,pnl_mid_raw,pnl_mid,pnl_sim,impact_cost,turnover,day_volume,day_participation,mean_bin_participation,max_bin_participation,abs_position_mean,abs_position_max,max_impact_dislocation,flow_flag_count,n_bins
AAL,2019-01-02,55.955829795050136,55.86157999533721,11.67206164542436,55.955829795050136,55.86157999533721,0.09424979971292657,2915.923124533383,691422.0,0.0042172842700020875,0.049462203714248344,4.221034164108703,23.315131441456757,83.84342762024903,5.6834658812995875e-05,46,2339
AAL,2019-01-03,87.08283828626494,86.99898804748187,87.18099412851039,87.08283828626494,86.99898804748187,0.08385023878307152,4983.638099968059,2177618.0,0.0022885731565261028,0.028164980633525294,4.352374500228577,23.44172311806697,81.63715445406511,9.641036572732506e-05,74,2338
AAL,2019-01-04,-153.74627064538055,-153.76823935160525,-91.31720878973638,-153.74627064538055,-153.76823935160525,0.0219687062246976,4907.925525458186,1371426.0,0.0035787024057136047,0.05810095277527937,7.729623660211294,31.394712199840473,101.5354455991307,7.116769896813209e-05,51,2324
AAL,2019-01-07,53.098968248499176,52.96923056699599,37.10416301527472,53.098968248499176,52.96923056699599,0.12973768150318676,4422.815349733575,1105414.0,0.004001048792338052,0.04011113101450597,4.997417087561285,27.59130168058821,85.06456658799408,6.597777389649902e-05,32,2335
AAL,2019-01-08,78.49047616617558,78.34327392544203,76.34625491492957,78.49047616617558,78.34327392544203,0.1472022407335487,4336.5985373135845,960168.0,0.004516499755577758,0.09383997468206871,6.019964258837491,90.65663952352432,158.71303899253255,0.00016121609612247938,51,2333
AAL,2019-01-09,-76.95633853844708,-76.97194190104037,-57.69695893910799,-76.95633853844708,-76.97194190104037,0.0156033625932821,70.67694289472739,66341.0,0.0010653584192991874,0.008015351048716656,0.18249558496146892,100.03670333131168,107.77251839198696,4.9614277787553285e-05,0,58
AAL,2019-01-10,-240.18626012783758,-240.42990910687996,-166.85838200467654,-240.18626012783758,-240.42990910687996,0.24364897904237637,3249.2143206446035,2452880.0,0.0013246527839293415,0.014066230323309581,2.61484228960987,111.04157030740002,151.67131991669473,9.132026108412891e-05,53,2339
AAL,2019-01-11,11.003924534722731,10.788560657994292,12.357727208085766,11.003924534722731,10.788560657994292,0.21536387672843915,3306.5282812458263,958359.0,0.003450197975128137,0.023032250849203583,2.480950859862946,73.12083165044437,117.13203517676703,0.0001508998360836471,102,2330
AAL,2019-01-14,-11.261374398334306,-11.309751867651219,1.9559512309629072,-11.261374398334306,-11.309751867651219,0.04837746931691278,3244.0294826907466,811258.0,0.0039987642435461304,0.04032992556103122,4.593098763069557,31.188662323721164,82.2094341998349,0.00013776634552643656,49,2338
AAL,2019-01-15,-60.46383483197928,-60.52786451368661,-16.449918935479534,-60.46383483197928,-60.52786451368661,0.06402968170733203,3334.816173004678,986639.0,0.0033799760327786334,0.03937327708847748,4.752124602825236,29.952876507122895,75.83826370297956,5.650527165693489e-05,30,2339
AAL,2019-01-16,40.41487546146714,40.299088942984795,-1.1509086176349417,40.41487546146714,40.299088942984795,0.115786518482345,3154.530895301541,1276241.0,0.0024717360555737834,0.011744429634874846,2.0979954526890685,43.064304652733746,73.75634556809712,7.618921179524188e-05,55,2334
AAL,2019-01-17,16.758917500337784,16.733326265972284,8.96421369139513,16.758917500337784,16.733326265972284,0.025591234365499815,3183.9975449056856,780639.0,0.004078706732440584,0.03619491456539594,2.8362720964796546,21.780275273850688,49.78602374214653,5.627808667740906e-05,49,2335
AAL,2019-01-18,37.29050757244008,37.23851084900896,8.182292537773654,37.29050757244008,37.23851084900896,0.05199672343111672,3241.1816986889344,884485.0,0.0036644846421238736,0.03812905028922807,4.939899789414343,67.00675896454342,106.3306188007123,5.87780027215979e-05,39,2338
AAL,2019-01-22,-72.85569866352027,-72.92207794058845,-5.675541270688418,-72.85569866352027,-72.92207794058845,0.06637927706817948,3395.988778546314,1238094.0,0.00274291675635801,0.02191813246321344,2.3412064178977863,18.030088989506794,70.03494540097537,4.429353795220442e-05,40,2337
AAL,2019-01-23,-89.51313841707618,-89.61780960051681,-84.09520456035764,-89.51313841707618,-89.61780960051681,0.10467118344062953,3629.305381219092,1667535.0,0.0021764492986468603,0.01278030008085615,5.075811389568395,52.84087465106784,103.33501922525573,8.393155950803949e-05,42,2340
AAL,2019-01-24,48.17998166321225,48.09006954672529,-28.943372519804868,48.17998166321225,48.09006954672529,0.08991211648696407,3503.627552675031,1569618.0,0.0022321530160045507,0.026430523913928205,4.907726357863594,63.05097805987199,92.51850564459397,6.445544240069186e-05,61,2336
