stock,date,net_pnl,gross_pnl,impact_cost,turnover,gross_notional,predicted_alpha,realised_alpha
AAL,2019-01-02,-54.28979187695455,51.408577783066434,105.69836966002099,16982.378155598875,548008.9056544245,16340.60035730643,51.40857778306216
AAL,2019-01-03,113.95864078837695,96.84647697945715,-17.112163808919803,35159.80523198232,1053289.7133577368,34112.86655704719,96.84647697944695
AAL,2019-01-04,-317.8599073920546,-352.1282783685102,-34.26837097645563,34302.796539401555,1086690.8824514966,33831.753969678175,-352.12827836847475
AAL,2019-01-07,158.3783787525513,116.71214047194437,-41.66623828060693,32667.63210417919,1075320.3489746933,31729.16766693719,116.71214047194648
AAL,2019-01-08,170.08101647239846,142.2710259642169,-27.809990508181556,30782.712781701823,1005353.8932801716,30430.847891185687,142.27102596425772
AAL,2019-01-09,16.373912678634166,14.735812429286463,-1.638100249347703,334.4488814996986,10898.434509175731,308.958810519065,14.735812429287128
AAL,2019-01-10,-253.33540865638145,-340.89159591541886,-87.55618725903742,30777.8122507366,961349.8738263687,29620.95348578917,-340.89159591540397
AAL,2019-01-11,24.922605549622926,-9.135073682437781,-34.05767923206071,29700.192928904842,939579.7132620928,29390.80549615722,-9.135073682439021
AAL,2019-01-14,322.2222839432583,59.206764050418414,-263.01551989283985,28744.993956873936,909010.9280672164,27881.623196161054,59.206764050460436
AAL,2019-01-15,-42.73911732320153,-64.52185468421771,-21.78273736101618,28311.055780058512,908955.9522974708,28424.907398385192,-64.52185468420797
AAL,2019-01-16,150.18281111793624,-88.32168477678783,-238.50449589472407,28536.800183863837,947858.2019866587,27118.245854592362,-88.32168477677702
AAL,2019-01-17,125.41818658406699,92.78884860230912,-32.62933798175787,27705.580685754252,922232.3718202792,26858.137297294896,92.78884860233597
AAL,2019-01-18,139.69590730741456,40.368197530480295,-99.32770977693426,27311.47527231441,923689.2817835013,27224.008427423374,40.36819753047233
AAL,2019-01-22,276.68884377293847,77.22728370869305,-199.46156006424542,27442.126621602547,909185.3019190156,27236.90027065191,77.22728370869375
AAL,2019-01-23,-104.18284651250511,-164.59574277868236,-60.412896266177256,28456.516169460716,917312.8806887509,28061.664573803857,-164.59574277869433
AAL,2019-01-24,82.73921065049754,110.29797943201149,27.558768781513947,28965.028913525046,964694.1686548615,27923.75391512001,110.29797943204112
AAL,2019-01-25,64.72940684026001,31.681059757350724,-33.04834708290929,29668.079044773396,1040444.2448559165,29312.0661307346,31.68105975736387
AAL,2019-01-28,-45.563990453187216,-137.98333780059312,-92.4193473474059,30528.616508536914,1103929.8555020003,30264.37046515856,-137.9833378005925
AAL,2019-01-29,-39.29697149959301,35.25079739855305,74.54776889814606,30379.67427585545,1109395.5109507781,29666.262771314818,35.250797398553935
AAL,2019-01-30,23.571817959858933,46.042244837396545,22.470426877537612,30352.393822186896,1105446.9292355939,29237.768030053143,46.04224483736258
AAL,2019-01-31,-151.55662102311408,-82.00132784723466,69.55529317587941,30923.357252118043,1115704.6544107806,29374.71538937139,-82.00132784724947
AAL,2019-02-01,72.7871323442595,-17.634224225529437,-90.42135656978894,29413.517614251385,1067428.488316781,29030.059484432863,-17.634224225495203
AAL,2019-02-04,-49.235536137246214,13.144383194928755,62.37991933217497,28707.659309063318,1051863.8229000657,27494.727607860084,13.144383194939683
AAL,2019-02-05,16.88995964811452,69.30955435596223,52.419594707847715,28637.625862571967,1057998.8176846122,27451.362606991344,69.30955435598207
AAL,2019-02-06,-85.08911293251072,24.705198289879114,109.79431122238984,28270.460276726306,1040730.6559901105,27503.98159084779,24.705198289865777
AAL,2019-02-07,26.316328497085124,72.24272235050674,45.926393853421615,29778.188416792524,1081507.8901215298,29446.098071877816,72.24272235052204
AAL,2019-02-08,-95.36910988410621,53.89626895063002,149.26537883473623,27802.060809804345,995746.4720630179,27131.320525118463,53.89626895068565
AAL,2019-02-11,-0.21026681246202017,-42.74157750048523,-42.53131068802321,27722.835466162844,1010242.5773814581,27363.18714903866,-42.74157750052194
AAL,2019-02-12,38.70213040358301,-98.87536927171216,-137.57749967529517,28479.1942750865,1044212.7561860335,28075.703360981548,-98.87536927170973
AAL,2019-02-13,15.9392828077062,4.0029503834572395,-11.93633242424896,28405.03200090814,1026981.7295342756,27490.99100698822,4.002950383412976
AAL,2019-02-14,-90.80983960846564,8.955064572727025,99.76490418119266,27829.694706282367,1006711.6186800175,27413.859116314954,8.955064572757788
AAL,2019-02-15,127.67485646001836,352.0892488569304,224.41439239691204,29189.073638041937,1040911.5430813773,28419.827073934564,352.0892488569349
AAL,2019-02-19,39.39538817677918,114.29718471881179,74.90179654203261,29461.064852162952,1050748.717550332,28564.820708079813,114.29718471882386
AAL,2019-02-20,67.41189140325476,18.304620824675972,-49.107270578578785,29404.743488258322,1030351.9209987805,28524.484390101046,18.30462082466517
AAL,2019-02-21,1.8710936442552253,-107.01497895570492,-108.88607259996014,28492.73538741406,998634.226865598,27605.88827255696,-107.01497895566534
AAL,2019-02-22,-27.86341717361764,18.627288184393176,46.490705358010814,27723.26033383835,981335.4708310636,27832.202559396388,18.62728818439312
AAL,2019-02-25,96.16062390856136,78.28308358632665,-17.877540322234708,26730.51872400725,961977.90373553,25920.370000593,78.28308358632185
AAL,2019-02-26,-68.67439350577772,57.31916501548872,125.99355852126644,25669.43659675008,935272.3229994131,24863.620061671467,57.31916501550545
